2018.07.03,11:15,110.942,110.956,110.876,110.929,897
2018.07.03,11:30,110.929,110.991,110.911,110.966,1067
2018.07.03,11:45,110.966,110.967,110.889,110.927,740
2018.07.03,12:00,110.927,110.927,110.883,110.917,498
2018.07.03,12:15,110.917,110.922,110.875,110.881,538
2018.07.03,12:30,110.881,110.898,110.842,110.865,476
2018.07.03,12:45,110.865,110.938,110.858,110.924,501
2018.07.03,13:00,110.924,110.935,110.894,110.910,409
2018.07.03,13:15,110.910,110.910,110.869,110.897,325
2018.07.03,13:30,110.897,110.897,110.859,110.859,393
2018.07.03,13:45,110.860,110.873,110.845,110.862,405
2018.07.03,14:00,110.862,110.862,110.819,110.823,434
2018.07.03,14:15,110.823,110.859,110.820,110.831,439
2018.07.03,14:30,110.831,110.860,110.830,110.845,375
2018.07.03,14:45,110.845,110.849,110.827,110.829,239
2018.07.03,15:00,110.829,110.836,110.579,110.660,1441
2018.07.03,15:15,110.660,110.708,110.654,110.671,900
2018.07.03,15:30,110.671,110.731,110.646,110.685,826
2018.07.03,15:45,110.685,110.701,110.655,110.694,844
2018.07.03,16:00,110.694,110.727,110.672,110.726,611
2018.07.03,16:15,110.726,110.740,110.702,110.721,490
2018.07.03,16:30,110.721,110.741,110.665,110.704,1240
2018.07.03,16:45,110.704,110.714,110.619,110.634,1190
2018.07.03,17:00,110.635,110.678,110.589,110.614,1215
2018.07.03,17:15,110.614,110.652,110.608,110.613,829
2018.07.03,17:30,110.613,110.659,110.560,110.618,1031
2018.07.03,17:45,110.618,110.641,110.563,110.641,1209
2018.07.03,18:00,110.641,110.644,110.582,110.629,791
2018.07.03,18:15,110.629,110.629,110.553,110.581,611
2018.07.03,18:30,110.581,110.583,110.533,110.568,711
2018.07.03,18:45,110.568,110.581,110.507,110.533,660
2018.07.03,19:00,110.533,110.606,110.533,110.569,759
2018.07.03,19:15,110.569,110.592,110.550,110.587,609
2018.07.03,19:30,110.587,110.597,110.566,110.594,367
2018.07.03,19:45,110.594,110.611,110.528,110.550,665
2018.07.03,20:00,110.550,110.556,110.522,110.549,413
2018.07.03,20:15,110.549,110.574,110.539,110.569,334
2018.07.03,20:30,110.569,110.579,110.562,110.573,197
2018.07.03,20:45,110.573,110.575,110.545,110.559,138
2018.07.03,21:00,110.560,110.586,110.556,110.562,176
2018.07.03,21:15,110.561,110.564,110.549,110.555,154
2018.07.03,21:30,110.555,110.586,110.552,110.578,151
2018.07.03,21:45,110.578,110.607,110.575,110.603,155
2018.07.03,22:00,110.603,110.606,110.572,110.575,137
2018.07.03,22:15,110.575,110.583,110.557,110.562,155
2018.07.03,22:30,110.562,110.589,110.562,110.574,108
2018.07.03,22:45,110.574,110.611,110.566,110.599,139
2018.07.03,23:00,110.599,110.599,110.569,110.588,159
2018.07.03,23:15,110.588,110.592,110.574,110.591,476
2018.07.03,23:30,110.591,110.593,110.567,110.573,116
2018.07.03,23:45,110.573,110.597,110.554,110.555,1006
2018.07.04,00:00,110.553,110.572,110.523,110.552,229
2018.07.04,00:15,110.552,110.598,110.551,110.572,2278
2018.07.04,00:30,110.562,110.582,110.526,110.568,2063
2018.07.04,00:45,110.566,110.599,110.547,110.570,1933
2018.07.04,01:00,110.571,110.589,110.552,110.566,204
2018.07.04,01:15,110.566,110.569,110.551,110.554,122
2018.07.04,01:30,110.554,110.555,110.475,110.513,354
2018.07.04,01:45,110.513,110.521,110.485,110.498,232
2018.07.04,02:00,110.498,110.526,110.493,110.512,233
2018.07.04,02:15,110.512,110.535,110.505,110.522,237
2018.07.04,02:30,110.521,110.521,110.449,110.463,489
2018.07.04,02:45,110.463,110.463,110.392,110.414,699
2018.07.04,03:00,110.413,110.443,110.370,110.442,1376
2018.07.04,03:15,110.442,110.448,110.402,110.423,594
2018.07.04,03:30,110.423,110.427,110.357,110.403,695
2018.07.04,03:45,110.403,110.423,110.275,110.288,1492
