Datetime,SMA2,RSI,BBANDS+σ,BBANDS-σ,MACD,class
2021-02-02 04:00,0.040815729425409716,0.5829822788337016,1000.6505359310005,999.3837680787572,0.0007452368137161796,1
2021-02-02 05:00,-0.02133173999557863,0.5985458397873775,1000.5384632784957,999.3815024210899,0.0006747277875539499,1
2021-02-02 06:00,0.09136720297602137,0.5280056778776785,1000.7328525150169,999.8542390941478,0.0004912610092035867,-1
2021-02-02 07:00,-0.04260320399816171,0.5660266407624679,1000.5062388813508,999.6728991597554,0.00046966458328752755,1
2021-02-02 08:00,0.18281533221086818,0.4452020937233665,1001.2104388747254,1000.0499892131802,0.00020225106845747368,-1
2021-02-02 09:00,0.03551600348805175,0.46047384808306685,1001.1164430201289,999.8330960339546,0.00010195009810118073,1
2021-02-02 10:00,0.06587069084037911,0.4296153870517338,1001.2944869343916,999.8230232681333,-1.2257236975309284e-05,-1
2021-02-02 11:00,-0.051134676585640436,0.47810073311103085,1000.9454831144271,999.5712043659108,2.385090041788864e-05,1
2021-02-02 12:00,-0.17268403818280603,0.5642595200485152,1000.2843424061351,999.2030227651879,0.00022303173619339067,1
2021-02-02 13:00,-0.16233232425120706,0.6111277177618294,1000.1035247656016,998.8334257302024,0.00042439359483128553,1
2021-02-02 14:00,-0.01918162180165605,0.5846407939329115,1000.2769113444972,998.9190494061937,0.00045085776433270405,-1
2021-02-02 15:00,-0.08576482673519026,0.6212822560008096,1000.1674384080983,998.628694741099,0.00053283266797755,1
2021-02-02 16:00,-0.003189262940390237,0.5997456795209822,1000.3624727903156,998.7059833042489,0.0005114722035168114,-1
2021-02-02 17:00,0.38984227477108985,0.3750782720402289,1001.5545119860756,999.7004468177083,1.2529859893748323e-05,-1
2021-02-02 18:00,-0.06389405994075663,0.4749763829002086,1000.9673242223824,999.2004146387087,1.8001205662573644e-05,1
2021-02-02 19:00,-0.23402575023618916,0.5588802588029143,1000.4379846794767,998.6419452199441,0.0002713911846530197,1
2021-02-02 20:00,-0.19859141713367037,0.5984490951951744,1000.232547828896,998.4173617207564,0.0005131535531605958,1
2021-02-02 21:00,-0.1296482121944936,0.6183040615644376,1000.2320328110978,998.3248448661986,0.0006693852757041826,1
2021-02-02 22:00,0.17265386354050447,0.5087970855507203,1000.8980981742861,999.0180779320942,0.00044886444933677676,-1
2021-02-02 23:00,-0.5068892152563893,0.6600855711068684,999.8384688963524,997.0329651089733,0.000993994301730259,1
2021-02-03 00:00,0.005420081316015133,0.5899920711723743,1000.6079393665326,997.5653159495799,0.000979952796892978,-1
2021-02-03 01:00,0.03035172275246606,0.5786805524634296,1000.8635483750992,997.6730277077208,0.0008881371765701987,-1
2021-02-03 02:00,-0.0025693243804927536,0.5822138302220143,1000.9803662859198,997.6951808120829,0.0008152729909787919,1
2021-02-03 03:00,0.018173927743130158,0.5730256150136294,1000.8984112162342,998.328947148659,0.0007172878920421682,-1
2021-02-03 04:00,0.037778549060967254,0.5565529228747709,1000.8581082504633,998.8621155704808,0.0005981761945109086,-1
2021-02-03 05:00,0.2157134046953395,0.4611397196494753,1001.4265835393172,999.5656084241193,0.00027313305974915447,-1
2021-02-03 06:00,0.22116468943769607,0.40396232760171824,1001.9607075158912,999.8187976902103,-6.350598029980244e-05,-1
2021-02-03 07:00,0.06737532314713676,0.4072022646188042,1001.9908569403304,999.6076188872483,-0.0002032953410468917,-1
