Datetime,SMA2,RSI,BBANDS+σ,BBANDS-σ,MACD,class
2021-02-02 04:00,0.06521595422635731,0.2716899558364441,1003.1581662081481,998.6986162053909,-0.0007927528643651523,1
2021-02-02 05:00,0.258866645816239,0.23614599128634,1003.1469384882772,999.3695919360738,-0.0010461024468654974,-1
2021-02-02 06:00,0.12350547540912027,0.23081831104832348,1002.7797039484427,999.363212985624,-0.001148312626347823,-1
2021-02-02 07:00,-0.11457130201717242,0.27572671064224163,1001.4436193344951,999.2452520459673,-0.0009486177907895304,1
2021-02-02 08:00,-0.07304518682116706,0.28569778805531404,1001.2279061616449,999.1095218560358,-0.0007682291699805399,1
2021-02-02 09:00,0.08257424990690923,0.26416584561907985,1001.3490641516848,999.390168162531,-0.0007739790209413289,-1
2021-02-02 10:00,-0.46471671287801214,0.38566111360320665,1000.1867379955273,997.8829536565157,-0.00015187632972223487,1
2021-02-02 11:00,-0.22448382966208733,0.39891611062766585,1000.2280872473455,997.5663068376213,0.0002163335150948202,1
2021-02-02 12:00,-0.25109243445092394,0.43109738143521453,1000.0460885421783,996.8560059536817,0.0005782170550682968,1
2021-02-02 13:00,0.046221188358217785,0.3955234974053646,1000.7037475507567,997.2315692521171,0.0005561291916915358,-1
2021-02-02 14:00,-0.035636342981497614,0.40608259314326095,1000.8198321313586,997.0907444437138,0.0005772408520680704,1
2021-02-02 15:00,0.029885356319606447,0.3933405885661776,1001.0678380858735,997.4912397239252,0.0005069526773960937,-1
2021-02-02 16:00,0.1724538930099752,0.34586852564383835,1001.462554903771,998.3939790684271,0.0002565761334711534,-1
2021-02-02 17:00,-0.17454976865346408,0.4027087891048109,1000.8263151953142,998.0072686808619,0.00040557789735972424,1
2021-02-02 18:00,0.10889902430727938,0.35593467155752934,1001.222586745403,998.8609694043292,0.0002533002042436875,-1
2021-02-02 19:00,0.1802654892612895,0.31995057649480807,1001.2249182313615,999.9481594954867,1.3434309077985076e-06,-1
2021-02-02 20:00,-0.03742011611126165,0.34688869086935553,1000.9356281578798,999.6409895752043,3.994384906911115e-06,1
2021-02-02 21:00,0.08272148424989637,0.3216303552471053,1001.252934970465,999.7849947428847,-0.00010776704236395388,-1
2021-02-02 22:00,0.3413064437391581,0.2533503825392357,1002.309100300699,1000.2079823934857,-0.0005237996613633831,-1
2021-02-02 23:00,0.672490046654203,0.17795436474989604,1004.6215523093056,1000.5900694255736,-0.0013451119591649779,-1
2021-02-03 00:00,0.08917047093266639,0.21696712442901117,1004.2021107236932,999.5859901992463,-0.0014808513398469711,1
2021-02-03 01:00,-0.29815139607245994,0.2986856482766413,1002.9648182165711,998.4635639035444,-0.00107425416629967,1
2021-02-03 02:00,-0.2132360454811882,0.323487302073523,1002.4622518269292,998.0592641950468,-0.0007013256125087956,1
2021-02-03 03:00,-0.08036827805029928,0.325610182819429,1001.997869303811,998.1108930365316,-0.0004867192503342555,1
2021-02-03 04:00,-0.12901228906177692,0.35000489071573787,1001.4274552436368,997.8727761539485,-0.00024393658229177406,1
2021-02-03 05:00,-0.0011826307311004224,0.33973870557837976,1001.3946060985879,998.0226449435286,-0.00017209519337602712,-1
2021-02-03 06:00,-0.07241155831799026,0.3589516082240738,1000.9326570144112,997.9034907042291,-4.5575315134307236e-05,1
