Datetime,Volume,Open,High,Low,Close,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate
2012-03-19 06:00,36274,132.106,132.672,131.458,132.462,99.69198713593333,98.81724570065377,100.86867347448927,96.76581792681827,269.4805686342744
2012-03-20 06:00,36158,132.455,132.992,132.266,132.782,99.67510656564896,98.84223765269388,100.8751193339104,96.80935597147734,246.87629761050786
2012-03-21 06:00,50261,132.778,133.494,132.190,132.387,100.00090643341115,99.3741077296109,101.1968622315395,97.5513532276823,-294.47649460000235
2012-03-22 06:00,62198,132.381,132.506,130.094,130.573,101.14112412213856,100.9038622073476,102.14295951299923,99.66476490169597,-1365.7549044047053
2012-03-23 06:00,53913,130.577,131.564,130.008,130.683,100.83744633961571,100.85068448076642,101.98221340417315,99.7191555573597,81.17815541787186
2012-03-24 06:00,1,130.683,130.683,130.683,130.683,100.56518445398406,100.80714400495856,102.02913309961544,99.5851549103017,0.0
2012-03-25 06:00,390,130.765,130.889,130.675,130.834,100.15133680847485,100.65525780760353,101.93222584705346,99.37828976815362,52.766413031022694
2012-03-26 06:00,46353,130.839,132.383,130.748,132.282,99.03917388609183,99.55972845889839,100.83087994735396,98.28857697044282,1102.8821681608788
2012-03-27 06:00,49011,132.278,133.388,132.028,132.678,99.06088424606942,99.2986780023817,100.62601694835556,97.97133905640787,302.39344411013604
2012-03-28 06:00,60563,132.673,132.756,131.034,131.715,99.94184413316628,99.99460957370079,101.31893894921787,98.67028019818372,-722.076081795089
2012-03-29 06:00,54090,131.71,131.846,130.150,131.588,100.1758519013892,100.02469830075691,101.29416410759266,98.75523249392116,-92.62774276821357
2012-03-30 06:00,57996,131.592,132.754,130.644,132.695,99.62063378424205,99.18369192509137,100.42482182016126,97.94256203002148,838.1968508723784
2012-03-31 06:00,1,132.695,132.695,132.695,132.695,99.68288179660122,99.20690304834395,100.4985212428848,97.91528485380306,0.0
2012-04-01 06:00,1450,132.695,133.220,132.695,133.057,99.4686487745853,99.12368383474751,100.43262016963122,97.81474749986381,272.8060590074944
2012-04-02 06:00,51983,133.052,133.258,131.190,131.524,100.59897813326843,100.34297922812566,101.53915918668595,99.14679926956535,-1148.4231728948018
2012-04-03 06:00,52002,131.528,131.988,130.768,131.777,100.43452195754948,100.23334876344127,101.24441782999425,99.2222796968883,189.3133021105736
2012-04-04 06:00,52724,131.772,131.858,130.266,131.027,100.75480626130494,100.82181535103452,101.78584070494419,99.85778999712484,-565.3704884193945
2012-04-05 06:00,51626,131.022,131.160,129.518,130.389,100.89409382693324,101.16996065619033,102.41033136162253,99.92958995075811,-483.1249713788382
2012-04-06 06:00,35665,130.395,130.884,129.157,129.573,100.99171895379438,101.5674561830011,103.14720553356536,99.98770683243683,-630.3922696422429
2012-04-08 06:00,396,129.308,129.577,129.220,129.541,100.71050864205155,101.42472267467444,103.26747242413816,99.58197292521072,180.1899341108084
2012-04-09 06:00,28132,129.549,129.924,128.840,129.51,100.38452629140606,101.28854914678406,103.31944591885043,99.25765237471768,-30.104439246937986
2012-04-10 06:00,56857,129.506,130.240,127.886,127.968,101.11606026506624,102.13967554388601,104.51357180892825,99.76577927884375,-1187.5897641808076
2012-04-11 06:00,50776,127.972,129.197,127.884,128.619,100.32903381304472,101.30579463376333,103.6022154248397,99.00937384268695,505.57934548182845
2012-04-12 06:00,44244,128.625,129.352,128.576,129.096,99.88442709301604,100.62465142219746,102.46280438995261,98.78649845444227,366.1807580174956
2012-04-13 06:00,43484,129.1,129.582,128.126,128.233,100.35263933620828,101.04520677204778,102.83384956987618,99.25656397421942,-671.5724244771419
2012-04-14 06:00,1,128.233,128.233,128.233,128.233,100.15347063548381,100.76883485530246,102.23491338322962,99.3027563273753,0.0
2012-04-15 06:00,601,128.17,128.366,128.104,128.171,100.23359418277144,100.59475232306842,101.78815512063963,99.40134952549724,0.7802137785790552
2012-04-16 06:00,42688,128.175,128.365,127.108,127.849,100.36558752903815,100.64943800890116,101.67054298181664,99.62833303598568,-254.3397698459197
2012-04-17 06:00,37910,127.853,128.990,127.578,128.736,99.61813323390504,99.89093959731545,100.79616462220787,98.98571457242306,690.6369033186515
2012-04-18 06:00,48940,128.74,130.456,128.727,130.189,98.80681163539158,98.82586086382109,99.9119487503434,97.73977297729878,1125.5243125679538
2012-04-19 06:00,54818,130.193,131.114,130.098,130.994,98.62115822098718,98.33183199230501,99.82010913023811,96.84355485437189,615.2404507154667
2012-04-20 06:00,42044,130.99,131.807,130.872,131.439,98.78453122741345,98.262996523102,100.09578085000203,96.43021219620196,342.77425757690196
2012-04-22 06:00,742,131.496,131.568,131.322,131.427,99.33803556346868,98.48562319766869,100.56042477683668,96.4108216185007,-52.47307902903268
2012-04-23 06:00,38047,131.423,131.738,130.212,130.964,100.029473748511,98.97643627256346,101.16066411341733,96.7922084317096,-349.25393576467076
2012-04-24 06:00,33515,130.969,131.422,130.340,131.272,99.95977817051615,98.975714546895,101.14737552391873,96.8040535698713,231.3524574517613
2012-04-25 06:00,50099,131.268,131.826,130.534,131.478,99.87678546981239,99.06744854652491,101.1530441650905,96.98185292795934,159.97806015175667
2012-04-26 06:00,41670,131.474,131.612,130.520,131.088,100.12037715122662,99.58470645673138,101.41017732119637,97.75923559226638,-293.5941707105555
2012-04-27 06:00,56480,131.093,131.764,130.211,130.55,100.39862121792409,100.20199157410954,101.4204151316578,98.98356801656126,-414.20975948370847
2012-04-28 06:00,1,130.55,130.550,130.550,130.55,100.33519724243578,100.34094216775185,100.98164600235053,99.70023833315314,0.0
2012-04-29 06:00,665,130.566,130.716,130.510,130.618,100.18282319435295,100.32154833177664,100.8570416340437,99.78605502950958,39.82660110594833
2012-04-30 06:00,31551,130.622,130.870,129.376,129.581,100.69176808328378,101.0153494725307,101.880821451197,100.14987749386441,-796.9561023411255
