Datetime,Volume,Open,High,Low,Close,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate
2017-09-12 06:00,135213,114.468,114.795,114.278,114.734,99.64300033120088,99.65912458381996,100.09207816754142,99.22617100009849,232.37935492888064
2017-09-13 06:00,137989,114.73,114.852,114.432,114.578,99.84604374312696,99.81017298259698,100.2604977057797,99.35984825941428,-132.4849646997307
2017-09-14 06:00,159169,114.616,114.753,113.947,114.434,100.03145918171172,99.91165213135953,100.31824127363112,99.50506298908796,-158.79109373909588
2017-09-15 06:00,147785,114.027,115.944,113.768,115.493,99.33606365753771,99.10107106058375,99.822378677313,98.37976344385449,1285.6604137616475
2017-09-18 06:00,120623,115.591,116.206,115.530,116.002,99.17777279702076,98.7947621592731,99.8719273605952,97.71759695795103,355.56401449939995
2017-09-19 06:00,148365,116.036,116.475,115.574,115.938,99.44021804757718,99.02421984163948,100.2181781958536,97.83026148742535,-84.45654796787116
2017-09-20 06:00,163868,115.896,116.126,115.602,115.682,99.85114365242652,99.37215815770818,100.58934977204923,98.15496654336712,-184.64830537723358
2017-09-21 06:00,148774,115.728,115.962,115.374,115.881,99.92941034336953,99.35589095710252,100.5449923475565,98.16678956664855,132.20655329739196
2017-09-22 06:00,140335,115.888,115.958,115.442,115.53,100.23941833290057,99.77183415563054,100.84991978562898,98.6937485256321,-308.91895623360836
2017-09-25 06:00,148866,115.552,115.864,115.044,115.598,100.11055554594375,99.81747089049982,100.77737428610334,98.85756749489629,39.80891719744554
2017-09-26 06:00,141703,115.549,115.921,114.990,115.86,99.87070602451239,99.68893492145689,100.59396303522283,98.78390680769097,269.1498844645932
2017-09-27 06:00,160648,115.848,116.210,115.514,116.051,99.76992873822721,99.6517910229123,100.4198942482836,98.88368779754101,175.22961121469768
2017-09-28 06:00,146211,116.062,116.200,115.604,115.809,99.96597846454081,99.97875812760664,100.30301443668375,99.65450181852951,-217.98693801588814
2017-09-29 06:00,131996,115.759,116.380,115.717,116.202,99.74355002495659,99.7016402471558,100.0422966187401,99.36098387557149,382.69162656899056
2017-10-02 06:00,125141,116.294,116.430,115.466,115.693,100.19880200184978,100.11357644801325,100.45366066345338,99.77349223257312,-516.7936436961487
2017-10-03 06:00,117271,115.698,116.044,115.558,115.894,100.0308902963053,99.93614854953661,100.27200299195327,99.60029410711996,169.40655845391638
2017-10-04 06:00,109561,115.889,115.994,115.515,115.646,100.17536274492855,100.14734621171502,100.48881817841956,99.80587424501049,-209.6834039468759
2017-10-05 06:00,102840,115.587,115.750,115.040,115.332,100.36537994658904,100.37240314916929,100.79368913803275,99.95111716030586,-220.61304471957024
2017-10-06 06:00,115593,115.318,115.552,115.123,115.17,100.32734218980643,100.48233046800377,100.99557601605484,99.9690849199527,-128.3407620666298
2017-10-07 06:00,1,115.17,115.170,115.170,115.17,100.23651992706439,100.4451680125032,101.03342947874584,99.85690654626057,0.0
2017-10-09 06:00,64716,115.066,115.222,114.904,115.01,100.2222415442136,100.5109990435614,101.18368469113949,99.83831339598326,-48.66772113395563
2017-10-10 06:00,113593,114.989,115.340,114.892,115.312,99.90183155265719,100.18367559317328,100.81331950203149,99.55403168431506,280.896433571901
2017-10-11 06:00,113721,115.334,115.645,114.936,115.567,99.7220659876955,99.94167885295973,100.5492543646971,99.33410334122233,202.02195363031706
2017-10-12 06:00,115973,115.52,115.666,115.019,115.108,100.10894116829417,100.24516106612917,100.72819245384781,99.76212967841052,-356.6481994459764
2017-10-13 06:00,116828,115.113,115.170,114.637,114.746,100.35086190368297,100.47888379551355,101.03184723469585,99.92592035633126,-318.81716226664616
2017-10-16 06:00,95524,114.637,115.034,114.434,115.016,100.11633164081523,100.16667246296164,100.60977049554727,99.72357443037603,330.6087912279673
2017-10-17 06:00,106908,115.028,115.048,114.515,114.68,100.29944192535754,100.3759155912103,100.81792535251006,99.93390582991056,-302.53503494801174
2017-10-18 06:00,113392,114.68,115.168,114.631,115.044,99.89117207329373,100.03329161016654,100.45548179659241,99.61110142374069,317.40495291244343
2017-10-19 06:00,149821,115.056,115.556,114.909,115.266,99.72619853209102,99.8489580622213,100.27921982303656,99.41869630140604,182.5198164372201
2017-10-20 06:00,150849,115.262,115.613,115.038,115.303,99.79081203437902,99.82845199170882,100.27122362868045,99.38568035473719,35.57113359129359
2017-10-21 06:00,1,115.303,115.303,115.303,115.303,99.84059391342814,99.85386329930708,100.3038727167467,99.40385388186743,0.0
2017-10-23 06:00,117253,115.591,115.742,114.996,115.164,100.04515299920118,99.96153311798828,100.40096147812743,99.52210475784915,-369.40592260642484
2017-10-24 06:00,127679,115.166,115.386,114.834,114.91,100.2429727612915,100.12531546427643,100.49081144240424,99.75981948614861,-222.2878280047933
2017-10-25 06:00,168009,114.948,115.134,114.740,114.936,100.16287325120071,100.08770098141578,100.45643428925656,99.71896767357498,-10.439503079641442
2017-10-26 06:00,159260,114.942,114.982,114.067,114.242,100.58559899161432,100.65159923670805,101.19705923692119,100.10613923649494,-609.0028014128767
2017-10-27 06:00,159592,114.274,114.408,113.724,113.879,100.65613502050425,100.87259283976853,101.67105027077154,100.07413540876551,-345.66043019409136
2017-10-30 06:00,114754,114.015,114.048,113.488,113.82,100.47214900720441,100.84932349323495,101.82197775724053,99.87666922922934,-171.030127614794
2017-10-31 06:00,114523,113.83,114.118,113.408,113.902,100.22282312865451,100.6764587101192,101.73730331194048,99.61561410829795,63.25221822015527
2017-11-01 06:00,109835,113.943,114.106,113.718,113.824,100.09611329772285,100.61876229969073,101.70331871669318,99.5342058826883,-104.43818400428263
