Datetime,Volume,Open,High,Low,Close,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate,class
2012-03-26 06:00,24176.0,82.551,83.668,82.517,83.604,0.9899095737046073,0.9987285297354195,1.0179626871817327,0.9794943722891063,1.2755750990296875,1
2012-03-27 06:00,25170.0,83.608,84.118,83.336,83.602,0.9923446807492642,0.9981196622090381,1.0167217649528577,0.9795175594652187,-0.007176346761075766,-1
2012-03-28 06:00,32978.0,83.598,83.602,82.758,83.036,1.0003299773592176,1.0036152993882173,1.0216989887472574,0.985531610029177,-0.6722648867197751,-1
2012-03-29 06:00,32528.0,83.032,83.116,81.824,82.746,1.0043603316172383,1.005073357020279,1.0212049799352656,0.9889417341052925,-0.34444551498217724,-1
2012-03-30 06:00,32549.0,82.742,83.127,82.034,82.978,1.0025934585070742,1.0005278507556221,1.0130851731417552,0.987970528369489,0.28522394914310745,-1
2012-03-31 06:00,1.0,82.978,82.978,82.978,82.978,1.0010846248403191,0.9992311215020849,1.0086744198842068,0.989787823119963,0.0,-1
2012-04-01 06:00,1289.0,83.078,83.478,83.045,83.372,0.995801947896176,0.9954421148587055,1.0049821536507897,0.9859020760666213,0.35388430149979166,-1
2012-04-02 06:00,31113.0,83.368,83.570,82.352,82.858,1.0015496391416638,1.0020142895073498,1.0109625186521596,0.9930660603625403,-0.6117455138662208,-1
2012-04-03 06:00,33040.0,82.856,83.692,82.354,83.554,0.9951408669842257,0.9948943198410608,1.0035356450333233,0.9862529946487985,0.8424254127643231,-1
2012-04-04 06:00,33655.0,83.55,83.632,82.558,82.756,1.0042002996761563,1.0047416501522548,1.0127526139830378,0.9967306863214718,-0.9503291442250114,-1
2012-04-05 06:00,30075.0,82.76,83.110,81.892,82.948,1.0018035395669578,1.0016251145295847,1.0088115105040893,0.9944387185550803,0.22716288061864204,-1
2012-04-06 06:00,20220.0,82.952,83.148,81.548,81.875,1.0112757251908395,1.0126424427480913,1.0229463494435889,1.0023385360525938,-1.2983412093740936,-1
2012-04-08 06:00,328.0,81.722,81.782,81.656,81.719,1.0104186296944406,1.0129639373952202,1.026388402842841,0.9995394719475994,-0.003670982110080656,-1
2012-04-09 06:00,17208.0,81.726,81.978,81.254,81.686,1.0062532135249616,1.0120755086550937,1.0277311769450175,0.9964198403651701,-0.048944032498827846,-1
2012-04-10 06:00,32108.0,81.688,82.178,80.306,80.316,1.0173415010707707,1.0260247024254194,1.0494365359261195,1.0026128689247196,-1.6795612574674368,-1
2012-04-11 06:00,30478.0,80.32,81.032,80.226,80.55,1.0084320297951586,1.0200297951582868,1.0465032846610842,0.9935563056554894,0.2863545816733118,-1
2012-04-12 06:00,28259.0,80.552,81.362,80.518,81.344,0.9972831431943354,1.007580153422502,1.0323723610802653,0.9827879457647388,0.9832158109047414,-1
2012-04-13 06:00,25519.0,81.348,81.670,80.918,80.94,1.0003360513960962,1.0102396837163332,1.0349939005267295,0.9854854669059371,-0.5015489010178508,-1
2012-04-14 06:00,1.0,80.94,80.940,80.940,80.94,0.9984927106498642,1.0070101309612058,1.0274651439418976,0.9865551179805142,0.0,-1
2012-04-15 06:00,331.0,80.94,81.031,80.840,80.899,1.0004400548832497,1.0052250336839763,1.0232554061912957,0.987194661176657,-0.05065480602915347,-1
2012-04-16 06:00,28337.0,80.906,81.082,80.182,80.46,1.0056748695003732,1.00761744966443,1.0207652450648343,0.9944696542640253,-0.5512570143129213,-1
2012-04-17 06:00,23158.0,80.464,81.873,80.326,81.636,0.9919030819736394,0.992809544808663,1.0049748096093445,0.9806442800079815,1.4565519984092228,1
2012-04-18 06:00,27356.0,81.638,82.457,81.606,81.978,0.9902973968625732,0.9889836297543245,1.002060784273481,0.9759064752351682,0.4164727210367588,-1
2012-04-19 06:00,28448.0,81.974,82.626,81.754,81.956,0.9930426082288061,0.9895785543462348,1.0035307197518526,0.9756263889406169,-0.021958181862542614,-1
2012-04-20 06:00,19414.0,81.952,82.508,81.922,82.15,0.9937431527693248,0.9894741326841144,1.0036977204101072,0.9752505449581218,0.24160484185865813,-1
2012-04-22 06:00,520.0,82.156,82.250,82.078,82.161,0.9977507576587435,0.9913024427648155,1.0054544830852696,0.9771504024443615,0.006085982764491276,-1
2012-04-23 06:00,19191.0,82.156,82.244,81.220,81.896,1.0016142424538446,0.9951841359773372,1.0097165627270517,0.9806517092276228,-0.31647110375384035,-1
