Datetime,Volume,Open,High,Low,Close,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate,class
2016-05-06 06:00,27315.0,122.322,122.460,121.487,122.183,1.0030200600738235,1.0103983369208482,1.0359808447867687,0.9848158290549278,-0.11363450564902126,-1
2016-05-09 06:00,23396.0,121.983,123.710,121.798,123.292,0.9948869350809459,0.9996682672030626,1.022935604516104,0.976400929890021,1.073100350048775,1
2016-05-10 06:00,23372.0,123.298,124.444,123.284,124.265,0.9898330181467027,0.9906232647970064,1.01032662060854,0.9709199089854728,0.7842787393145053,-1
2016-05-11 06:00,21215.0,124.248,124.403,123.602,123.896,0.9943242719700395,0.9916994898947504,1.0035163706728163,0.9798826091166845,-0.2833043590238908,-1
2016-05-12 06:00,23367.0,123.889,124.648,123.690,124.02,0.9960587002096437,0.9917521367521368,1.0047523799385965,0.978751893565677,0.1057398154799863,-1
2016-05-13 06:00,28003.0,124.004,124.130,122.754,122.832,1.0067490556206853,1.002234759671747,1.0135401186787796,0.9909294006647142,-0.945130802232195,-1
2016-05-16 06:00,17095.0,122.874,123.512,122.614,123.424,1.002134106818771,0.9979785130930775,1.0091396213040247,0.9868174048821304,0.44761300193695275,-1
2016-05-17 06:00,21129.0,123.445,124.176,123.244,123.48,1.0004081632653061,0.9982669258179462,1.0089890384258833,0.9875448132100091,0.02835270768359253,-1
2016-05-18 06:00,27452.0,123.462,123.913,122.964,123.594,0.9989967150508925,0.9978753013900352,1.0085367253743283,0.9872138774057422,0.1069154881663919,-1
2016-05-19 06:00,25263.0,123.576,123.778,122.928,123.184,1.0009644109624627,1.0018914794129108,1.0111933690124648,0.9925895898133569,-0.3172136984527707,-1
2016-05-20 06:00,18071.0,123.212,124.050,123.058,123.594,0.9988769681376121,0.9997095328252182,1.0061658870243988,0.9932531786260377,0.3100347368762708,-1
2016-05-23 06:00,19717.0,123.457,123.644,122.390,122.564,1.0058679547012175,1.0075168891354724,1.0156042744683935,0.9994295038025512,-0.723328770341091,-1
2016-05-24 06:00,19749.0,122.561,122.732,122.352,122.538,1.0045438965871811,1.0063213044116928,1.0143958899344259,0.9982467188889599,-0.018766165419677013,-1
2016-05-25 06:00,18697.0,122.506,123.113,122.490,122.93,1.0002603107459531,1.002326527291955,1.0098882352270742,0.9947648193568359,0.3461054968736279,-1
2016-05-26 06:00,22333.0,122.906,123.070,122.266,122.864,1.0002767287407217,1.0019240786560752,1.008237114754185,0.9956110425579653,-0.03417245699965957,-1
2016-05-27 06:00,19687.0,122.851,123.086,122.220,122.553,1.0011162517441434,1.0042389823178546,1.0110147792685011,0.9974631853672081,-0.24257026804828763,-1
2016-05-30 06:00,14723.0,122.708,123.904,122.674,123.764,0.9932597524320483,0.9946874697003978,1.0020343045324587,0.9873406348683369,0.8605795873129685,-1
2016-05-31 06:00,22587.0,123.781,124.191,122.976,123.264,0.9984667056074769,0.9985470210280376,1.0057074977667835,0.9913865442892916,-0.4176731485446151,-1
2016-06-01 06:00,31748.0,123.209,123.318,121.898,122.545,1.0036966012485211,1.003549716430699,1.0106070110526177,0.9964924218087803,-0.5389216696832223,-1
2016-06-02 06:00,29475.0,122.575,122.619,121.062,121.417,1.0106377195944556,1.01141767627268,1.02178202571922,1.0010533268261401,-0.9447277177238436,-1
2016-06-03 06:00,36557.0,121.424,121.682,120.830,121.096,1.0109103521173286,1.0120359053973709,1.0244223805843848,0.9996494302103567,-0.2701278165766265,-1
2016-06-06 06:00,31734.0,121.018,122.334,120.830,122.122,0.9997281407117474,1.0031714187451892,1.015634344221465,0.9907084932689136,0.9122609859690288,-1
2016-06-07 06:00,22761.0,122.13,122.700,121.656,121.956,0.9989438813998492,1.0040596608612942,1.016828679816152,0.9912906419064363,-0.14247113731269337,-1
2016-06-08 06:00,24512.0,121.932,122.020,121.336,121.911,0.9982725102738884,1.0035944254415106,1.0163243914387103,0.9908644594443108,-0.017222714299774296,-1
2016-06-09 06:00,26618.0,121.917,122.042,120.326,121.214,1.0036777929942085,1.008004025937598,1.0215825953048998,0.994425456570296,-0.5766218000771041,-1
2016-06-10 06:00,27226.0,121.186,121.202,119.916,120.34,1.0097108193451887,1.0134859564567056,1.0297254994526632,0.9972464134607482,-0.6981004406449619,-1
2016-06-13 06:00,36812.0,120.207,120.323,119.005,119.978,1.009183350280885,1.013388287852773,1.0290350957115066,0.9977414799940393,-0.19050471270391842,-1
2016-06-14 06:00,36112.0,119.959,120.120,118.516,118.911,1.0131173734978263,1.018820798748644,1.0366529569653546,1.0009886405319333,-0.8736318242066055,-1
2016-06-15 06:00,33423.0,118.93,119.485,118.722,119.367,1.004984627242035,1.0122663717777944,1.0302008515943522,0.9943318919612366,0.3674430337173107,-1
2016-06-16 06:00,59867.0,119.358,119.442,115.502,117.038,1.0178471949281431,1.0286684666518566,1.0549119471322177,1.0024249861714958,-1.9437323011444623,-1
2016-06-17 06:00,36733.0,117.051,118.102,116.901,117.471,1.0092107839381634,1.02179091009696,1.051435309349875,0.9921465108440451,0.3588179511495004,-1
2016-06-20 06:00,34293.0,118.661,119.143,117.352,117.596,1.0040868737031872,1.0168560155107316,1.0462269777613087,0.9874850532601545,-0.8975147689636845,-1
2016-06-21 06:00,33465.0,117.576,118.688,117.313,117.78,1.0005977245712345,1.0117218543046358,1.0389226492171268,0.9845210593921447,0.17350479689733256,-1
2016-06-22 06:00,27739.0,117.8,118.612,117.429,117.939,0.9968271733692844,1.006990054180551,1.0297473769204992,0.984232731440603,0.11799660441425788,-1
2016-06-23 06:00,56337.0,118.001,120.944,117.954,120.886,0.9788925102989594,0.9821699783266881,1.003420855238315,0.9609191014150611,2.4448945347920703,1
2016-06-24 06:00,200305.0,120.873,122.010,109.576,113.518,1.035463979280819,1.0399090893074228,1.073534584112949,1.0062835945018964,-6.084899026250696,-1
2016-06-27 06:00,81184.0,111.761,113.256,111.380,112.462,1.0360566235706283,1.0429905212427308,1.0859158380580867,1.000065204427375,0.6272313239860128,-1
2016-06-28 06:00,43611.0,112.416,113.861,111.925,113.709,1.0175342321188299,1.026977635895136,1.0721028876846173,0.9818523841056543,1.1501921434671278,1
2016-06-29 06:00,38625.0,113.715,114.501,112.948,114.399,1.0052080874832825,1.0164407031529998,1.0600761270630674,0.9728052792429321,0.601503759398494,-1
2016-06-30 06:00,50001.0,114.423,114.798,113.344,114.596,0.9925023561031803,1.012562393102726,1.0567007343890265,0.968424051816426,0.15119337895353366,-1
2016-07-01 06:00,32955.0,114.559,114.752,113.682,114.2,0.9971383537653243,1.0132092819614713,1.057583389866771,0.9688351740561717,-0.3133756404996505,-1
2016-07-04 06:00,17620.0,114.237,114.510,113.963,114.373,0.9989717852989783,1.0088587341417994,1.0521824413532221,0.9655350269303767,0.11905074538022697,-1
2016-07-05 06:00,30161.0,114.366,114.380,112.394,112.688,1.0120971177055238,1.0194253159165132,1.0630217066860193,0.9758289251470071,-1.4672192784568816,-1
2016-07-06 06:00,49901.0,112.619,112.704,110.831,112.456,1.0107295297716445,1.0166527352920256,1.0579109538026823,0.9753945167813688,-0.14473579058595504,-1
2016-07-07 06:00,33130.0,112.449,112.526,111.220,111.484,1.0139589537512117,1.0170831688852215,1.0350876167134082,0.9990787210570347,-0.8581668133998555,-1
2016-07-08 06:00,37203.0,111.455,111.863,110.869,111.13,1.011663817151085,1.0181742103842348,1.0399095723356486,0.9964388484328214,-0.2915975057197998,-1
2016-07-11 06:00,32974.0,111.191,113.784,111.103,113.678,0.98776544274178,0.9964223508506486,1.0174201743723323,0.9754245273289648,2.2366918185824347,1
2016-07-12 06:00,46934.0,113.697,116.426,113.286,115.794,0.9750798832409285,0.9800145085237579,1.0044298976982193,0.9555991193492966,1.8443758410512097,1
2016-07-13 06:00,46535.0,115.825,116.230,114.926,115.869,0.9803398665734586,0.9806488361856928,1.0077375628704137,0.9535601095009718,0.037988344485212114,-1
2016-07-14 06:00,56944.0,115.812,118.035,115.374,117.151,0.979286561787779,0.9720984029158951,1.0042450504152698,0.9399517554165204,1.1561841605360401,1
2016-07-15 06:00,55849.0,117.145,118.407,115.492,115.699,0.9994744984831335,0.985593652494836,1.0194816731342837,0.9517056318553884,-1.2343676640061445,-1
2016-07-18 06:00,37175.0,116.413,117.696,116.321,117.572,0.9901762324362949,0.9726133773347397,1.0105832468181997,0.9346435078512798,0.9955932756650943,-1
2016-07-19 06:00,36730.0,117.587,117.770,116.575,116.956,0.9973785013167352,0.981385307295051,1.0203848437525649,0.9423857708375372,-0.536623946524701,-1
2016-07-20 06:00,32399.0,116.934,117.926,116.538,117.72,0.9940502888209317,0.9794877675840981,1.0184137751419378,0.9405617600262581,0.6721740468982514,-1
2016-07-21 06:00,54919.0,117.782,118.465,116.152,116.682,1.0020894396736435,0.9926561080543701,1.025665159317203,0.9596470567915373,-0.9339287836851083,-1
2016-07-22 06:00,36268.0,116.709,117.278,116.225,116.474,1.0052097463811671,0.9990169479883922,1.0182974005901981,0.9797364953865864,-0.20135550814418718,-1
2016-07-25 06:00,25464.0,116.494,116.972,116.226,116.338,1.0042634392889689,1.0024712475717306,1.0142696076120894,0.9906728875313718,-0.13391247617903576,-1
2016-07-26 06:00,35451.0,116.321,116.414,114.458,114.951,1.0128924498264484,1.0138337204548022,1.028129870638872,0.9995375702707328,-1.177775294228905,-1
2016-07-27 06:00,55743.0,114.986,117.152,114.962,116.552,0.9969747408881876,1.0004933420275925,1.014062732225706,0.9869239518294792,1.3619049275564004,1
2016-07-28 06:00,33702.0,116.616,116.846,115.820,116.6,0.9964236706689543,0.999608919382504,1.0128172199113117,0.9864006188536962,-0.013720244220351705,-1
2016-07-29 06:00,81075.0,116.611,116.966,113.886,114.074,1.0142802040780552,1.0203192664410818,1.0387794672618196,1.001859065620344,-2.1756095051067277,-1
2016-08-01 06:00,27386.0,114.357,114.738,113.962,114.299,1.0087157367955981,1.0154472042625042,1.035399973227029,0.9954944352979794,-0.05071836442018654,-1
2016-08-02 06:00,34704.0,114.313,114.816,113.009,113.232,1.0151847534265939,1.021727073618765,1.0459740206138475,0.9974801266236824,-0.9456492262472362,-1
2016-08-03 06:00,27542.0,113.206,113.646,112.666,112.887,1.0117940949799362,1.020568355966586,1.0457899490295894,0.9953467629035823,-0.2817871844248561,-1
2016-08-04 06:00,24357.0,112.861,113.274,112.484,112.654,1.0068812470041018,1.0191036270349918,1.0460288304647043,0.9921784236052795,-0.1834114530262959,-1
2016-08-05 06:00,20278.0,112.641,113.011,112.320,112.864,1.0028636234760424,1.0140088956620354,1.0407003120415566,0.9873174792825145,0.19797409469020955,-1
