,Nearest Neighbors,Linear SVM,RBF SVM,Decision Tree,Random Forest,AdaBoost,Naive Bayes,Linear Discriminant Analysis,Quadratic Discriminant Analysis
USD_JPY,,,,,,,,,
EUR_JPY,,,,,,,,,
AUD_JPY,,,,,,,,,
GBP_JPY,,,,,,,,,
NZD_JPY,,,,,,,,,
CAD_JPY,0.23809523809523808,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.6190476190476191,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5238095238095238
CHF_JPY,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6190476190476191,0.5238095238095238,0.5238095238095238,0.42857142857142855,0.38095238095238093
ZAR_JPY,0.42857142857142855,0.7142857142857143,0.23809523809523808,0.47619047619047616,0.38095238095238093,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.23809523809523808
Average,0.3968253968253968,0.6031746031746033,0.4444444444444445,0.5238095238095238,0.5396825396825397,0.5238095238095238,0.6349206349206349,0.6031746031746031,0.38095238095238093
