Datetime,Volume,Open,High,Low,Close,Rate
2007-02-02 07:00,28100,102.485,102.555,102.045,102.29,-0.001902717470849326
2007-02-03 07:00,1,102.33,102.330,102.330,102.33,0.0
2007-02-04 07:00,165,102.3,102.410,102.210,102.23,-0.0006842619745844886
2007-02-05 07:00,24485,102.23,102.320,101.595,101.785,-0.004352929668394868
2007-02-06 07:00,25027,101.775,102.005,101.425,101.655,-0.0011790714812085928
2007-02-07 07:00,24215,101.645,102.155,101.515,101.905,0.0025579221801368007
2007-02-08 07:00,27371,101.905,102.425,101.735,102.335,0.004219616309307616
2007-02-09 07:00,28152,102.335,103.890,102.285,103.83,0.014608882591488783
2007-02-10 07:00,8,103.87,103.910,103.870,103.91,0.0003850967555597578
2007-02-11 07:00,171,103.95,103.950,103.780,103.83,-0.0011544011544011982
2007-02-12 07:00,23814,103.83,104.125,103.535,103.755,-0.0007223345853799753
2007-02-13 07:00,27922,103.735,103.935,103.235,103.865,0.0012531932327564993
2007-02-14 07:00,30504,103.865,103.980,103.425,103.595,-0.002599528233764945
2007-02-15 07:00,34724,103.585,103.655,102.485,102.575,-0.009750446493218042
2007-02-16 07:00,27538,102.575,102.705,102.335,102.65,0.0007311723129417776
2007-02-18 07:00,1443,102.67,102.670,102.480,102.54,-0.0012661926560825505
2007-02-19 07:00,20214,102.54,102.875,102.410,102.675,0.0013165593914569037
2007-02-20 07:00,23547,102.675,103.305,102.435,102.575,-0.0009739469198928105
2007-02-21 07:00,30209,102.575,104.265,102.315,104.245,0.01628077016816965
2007-02-22 07:00,25887,104.235,104.735,104.105,104.595,0.00345373435026622
2007-02-23 07:00,28095,104.595,104.805,104.290,104.39,-0.0019599407237439487
2007-02-24 07:00,3,104.39,104.390,104.390,104.39,0.0
2007-02-25 07:00,377,104.37,104.420,104.340,104.37,0.0
2007-02-26 07:00,24149,104.37,104.440,103.815,103.945,-0.0040720513557536775
2007-02-27 07:00,34914,103.955,104.065,100.755,101.075,-0.02770429512769944
2007-02-28 07:00,38006,101.075,101.705,100.725,101.345,0.0026712837002225674
2007-03-01 07:00,37230,101.345,101.575,99.565,100.335,-0.00996595786669303
2007-03-02 07:00,35690,100.295,100.565,99.025,99.18,-0.011117204247469913
2007-03-04 07:00,298,99.17,99.240,99.060,99.22,0.0005041847332862474
2007-03-05 07:00,44346,99.23,99.260,97.565,97.825,-0.014159024488561938
2007-03-06 07:00,38031,97.815,99.225,97.505,99.075,0.012881459898788581
2007-03-07 07:00,29286,99.075,99.435,98.395,98.415,-0.00666161998485992
2007-03-08 07:00,34938,98.415,99.515,98.075,99.315,0.009144947416552267
2007-03-09 07:00,33007,99.315,101.105,99.240,100.93,0.016261390525097005
2007-03-10 07:00,4,100.94,100.950,100.940,100.95,9.906875371512895e-05
2007-03-11 07:00,311,100.81,100.970,100.810,100.89,0.0007935720662632506
2007-03-12 06:00,29781,100.89,101.085,100.175,100.455,-0.004311626523936984
2007-03-13 06:00,32339,100.445,100.520,98.920,98.97,-0.014684653292846775
2007-03-14 06:00,36287,98.98,99.595,98.540,99.485,0.005102040816326484
2007-03-15 06:00,31397,99.485,100.135,99.435,99.84,0.0035683771422827964
2007-03-16 06:00,31181,99.84,99.910,99.160,99.24,-0.00600961538461547
2007-03-18 06:00,893,99.25,99.250,98.820,98.89,-0.0036272040302266946
2007-03-19 06:00,27810,98.9,100.185,98.770,99.845,0.00955510616784624
2007-03-20 06:00,30998,99.845,101.085,99.715,100.925,0.010816765987280267
2007-03-21 06:00,27902,100.925,101.825,100.835,101.685,0.00753034431508551
2007-03-22 06:00,27987,101.685,102.135,101.370,102.025,0.0033436593401190286
2007-03-23 06:00,26736,102.025,102.180,101.405,101.74,-0.002793432982112333
2007-03-25 06:00,379,101.63,101.760,101.610,101.71,0.0007871691429695789
2007-03-26 06:00,29685,101.71,101.925,101.270,101.685,-0.0002457968734636857
2007-03-27 06:00,30173,101.685,102.395,101.615,101.805,0.0011801150612185136
2007-03-28 06:00,35635,101.805,102.045,100.465,100.795,-0.009920927262904621
2007-03-29 06:00,32873,100.785,101.955,100.605,101.825,0.01031899588232382
2007-03-30 06:00,36921,101.825,102.755,101.430,102.09,0.0026025042965872876
2007-04-01 06:00,599,101.961,102.070,101.822,102.025,0.0006276909798845359
2007-04-02 06:00,20922,102.025,102.464,101.711,101.91,-0.0011271747120804615
2007-04-03 06:00,24442,101.91,102.736,101.768,102.67,0.007457560592679866
2007-04-04 06:00,19021,102.67,103.010,102.330,102.364,-0.002980422713548236
2007-04-05 06:00,19189,102.347,103.300,102.202,103.16,0.007943564540240578
2007-04-06 06:00,11714,103.16,103.785,103.030,103.58,0.004071345482745267
2007-04-07 06:00,1,103.59,103.590,103.590,103.59,0.0
2007-04-08 06:00,178,103.55,103.644,103.550,103.635,0.0008208594881700431
2007-04-09 06:00,10717,103.644,103.745,103.445,103.5,-0.0013893713094825118
2007-04-10 06:00,20929,103.5,103.981,103.209,103.76,0.0025120772946860396
2007-04-11 06:00,18952,103.76,104.786,103.635,104.773,0.009762914417887346
2007-04-12 06:00,19762,104.771,105.073,104.510,105.02,0.002376611848698545
2007-04-13 06:00,21357,105.013,105.109,104.190,104.813,-0.001904526106291629
2007-04-15 06:00,1120,105.131,105.188,104.813,105.027,-0.000989241993322609
2007-04-16 06:00,25682,105.022,106.029,104.764,105.818,0.007579364323665443
2007-04-17 06:00,23897,105.822,105.878,105.105,105.163,-0.006227438528850391
2007-04-18 06:00,21572,105.163,105.348,104.438,105.234,0.0006751423979916697
2007-04-19 06:00,26419,105.24,105.256,104.025,104.886,-0.0033637400228050097
2007-04-20 06:00,21205,104.88,105.959,104.711,105.598,0.006845919145690347
2007-04-22 06:00,143,105.612,105.767,105.612,105.718,0.001003673824944218
2007-04-23 06:00,17408,105.71,105.945,105.265,105.752,0.0003973134045974988
2007-04-24 06:00,23606,105.747,106.246,105.130,105.737,-9.456533045859567e-05
2007-04-25 06:00,20633,105.746,106.615,105.473,106.505,0.007177576456792695
2007-04-26 06:00,21755,106.511,106.865,106.282,106.606,0.0008919266554628054
2007-04-27 06:00,27379,106.599,107.367,106.374,107.164,0.005300237338061311
2007-04-29 06:00,876,107.014,107.014,106.770,106.937,-0.0007195320238473301
