Datetime,Volume_x,Open_x,High_x,Low_x,Close_x,Rate_x,Volume_y,Open_y,High_y,Low_y,Close_y,Rate_y,Volume_x,Open_x,High_x,Low_x,Close_x,Rate_x,Volume_y,Open_y,High_y,Low_y,Close_y,Rate_y,Volume_x,Open_x,High_x,Low_x,Close_x,Rate_x,Volume_y,Open_y,High_y,Low_y,Close_y,Rate_y,Volume,Open,High,Low,Close,Rate
2019-02-26 07:00,12930,111.036,111.080,110.422,110.585,-406.174574012039,15483,126.146,126.226,125.722,125.943,-160.92464287413233,21009,79.592,79.666,79.170,79.476,-145.74329078299283,65920,145.652,147.064,145.407,146.544,612.4186416939173,87620,76.433,76.506,76.113,76.218,-281.2921120458485,82177,84.179,84.238,83.634,83.974,-243.52867104622092,120102,110.976,111.053,110.514,110.587,-350.52623990772395
2019-02-27 07:00,12423,110.58,111.074,110.355,110.994,374.38958220293136,15664,125.931,126.348,125.541,126.153,176.28701431737096,20783,79.47,79.572,78.945,79.256,-269.28400654334797,54540,146.548,148.048,146.168,147.727,804.5145617818066,95466,76.198,76.304,75.718,75.991,-271.6606735084827,162310,83.979,84.502,83.759,84.368,463.211040855447,149094,110.61,111.095,110.371,110.828,197.08887080734428
2019-02-28 07:00,15480,110.998,111.494,110.662,111.384,347.7540135858265,18389,126.167,126.906,125.892,126.706,427.21155294173707,24575,79.208,79.474,78.934,79.02,-237.3497626502404,54713,147.727,148.268,146.986,147.724,-2.0307729798982748,103225,75.984,76.060,75.674,75.824,-210.57064645188012,86700,84.38,84.796,83.964,84.55,201.46954254562897,164786,110.823,111.794,110.750,111.592,693.8992808352107
2019-03-01 07:00,14258,111.392,112.078,111.324,111.903,458.74030451020707,15502,126.672,127.504,126.606,127.193,411.29847164329993,19428,79.031,79.648,79.016,79.23,251.7999266110742,51002,147.732,148.572,147.522,147.746,9.476619825095447,87602,75.856,76.500,75.819,76.073,286.0683400126539,83730,84.587,85.238,84.116,84.156,-509.53456204853865,141411,111.58,112.173,111.560,111.977,355.79853020255024
2019-03-04 07:00,12273,111.866,112.014,111.640,111.744,-109.05905279530857,12954,127.337,127.380,126.447,126.715,-488.4676095714521,19209,79.548,79.561,79.040,79.256,-367.0739679187429,43469,148.204,148.312,147.110,147.285,-620.0912256079532,93021,76.372,76.436,75.948,76.254,-154.50688734090375,80550,84.256,84.342,83.712,83.999,-305.02278769465084,137382,112.087,112.134,111.632,111.858,-204.30558405524206
2019-03-05 07:00,11965,111.741,112.136,111.723,111.888,131.55421913174715,14358,126.694,126.937,126.366,126.531,-128.6564478191522,20055,79.227,79.373,79.014,79.266,49.225642773298844,52533,147.256,147.790,146.612,147.446,129.0270005975972,82576,76.216,76.312,75.816,76.075,-185.0005248241723,70122,83.991,84.058,83.764,83.81,-215.49927968472502,131178,111.856,111.996,111.300,111.43,-380.8468030324594
2019-03-06 07:00,11843,111.862,111.922,111.616,111.77,-82.24419373871267,12608,126.5,126.536,126.180,126.395,-83.00395256917312,20413,79.252,79.344,78.388,78.597,-826.4775652349482,47040,147.392,147.426,146.698,147.215,-120.0879287885316,86883,76.02,76.092,75.500,75.644,-494.606682451974,77462,83.78,83.802,83.002,83.152,-749.5822391978993,120653,111.407,111.466,111.150,111.212,-175.03388476486504
2019-03-07 07:00,12907,111.76,111.858,111.484,111.584,-157.48031496063163,19235,126.402,126.430,124.672,124.873,-1209.6327589753298,18168,78.6,78.762,78.156,78.282,-404.58015267175296,51638,147.21,147.286,145.791,145.99,-828.7480470076754,85929,75.644,75.851,75.242,75.361,-374.12088202633555,78866,83.152,83.309,82.856,82.921,-277.80450259764586,129754,111.212,111.277,110.177,110.332,-791.2815163831327
2019-03-08 07:00,17745,111.575,111.650,110.754,111.169,-363.8807976697342,17753,124.878,125.030,124.276,124.877,-0.8007815628091216,22726,78.278,78.416,77.730,78.324,58.76491479086367,63321,145.995,146.184,144.320,144.696,-889.7564985102274,94308,75.373,75.704,75.024,75.634,346.2778448515989,92583,82.952,83.046,82.420,82.868,-101.26338123252384,138418,110.325,110.442,109.890,110.26,-58.91683661907793
2019-03-11 06:00,10829,111.022,111.308,110.880,111.214,172.9386968348553,12277,124.69,125.206,124.484,125.053,291.1219825166409,15390,78.07,78.720,77.914,78.629,716.024080953006,64277,144.032,146.504,143.731,146.251,1540.6298600311,72030,75.392,76.034,75.323,75.97,766.6595925297153,62367,82.745,83.046,82.564,83.035,350.47434890324735,109085,110.154,110.413,109.935,110.041,-102.58365560941914
2019-03-12 06:00,12558,111.196,111.468,111.112,111.345,133.99762581387904,16165,125.072,125.828,125.034,125.699,501.31124472303577,17280,78.612,78.928,78.512,78.844,295.1203378619032,99306,146.212,147.814,144.587,145.586,-428.14543265940983,80004,75.961,76.504,75.955,76.385,558.1811719171767,75709,83.016,83.390,82.854,83.383,442.0834537920283,136706,110.024,110.651,109.998,110.485,418.99949102013966
2019-03-13 06:00,11098,111.354,111.464,111.008,111.158,-176.01523070567555,12512,125.699,126.030,125.458,125.918,174.22572971941565,16890,78.857,78.925,78.375,78.868,13.949300632785523,66867,145.608,148.736,145.371,148.264,1824.075600241749,72526,76.397,76.407,75.997,76.216,-236.92029791747265,71351,83.373,83.656,83.133,83.592,262.67496671583615,117893,110.504,110.856,110.325,110.739,212.6619850865122
2019-03-14 06:00,13643,111.166,111.833,111.148,111.693,474.0658114891253,14230,125.925,126.566,125.925,126.28,281.9138376017503,18888,78.862,78.983,78.574,78.903,51.98955136822681,72324,148.264,148.880,147.392,147.911,-238.08881454703007,87184,76.242,76.468,75.966,76.236,-7.869678130164773,76700,83.592,83.946,83.546,83.787,233.27591157049406,131047,110.732,111.335,110.732,111.284,498.5008850196932
2019-03-15 06:00,13031,111.7,111.904,111.384,111.479,-197.85138764548222,12748,126.254,126.571,126.125,126.268,11.088757583914802,16577,78.903,79.246,78.860,78.994,115.33148296008258,54273,147.853,148.382,147.430,148.198,233.3398713587136,78317,76.25,76.595,76.194,76.32,91.80327868851565,67631,83.772,84.038,83.404,83.605,-199.35061834503364,114378,111.27,111.468,111.034,111.264,-5.392289026692035
2019-03-18 06:00,8446,111.476,111.630,111.298,111.426,-44.85270372097775,9048,126.212,126.691,126.150,126.345,105.37825246410448,12925,79.006,79.414,78.920,79.162,197.45335797281965,45898,148.218,148.391,147.020,147.688,-357.58140036972645,67363,76.344,76.666,76.254,76.349,6.549303154157057,60211,83.61,83.854,83.352,83.56,-59.80145915559999,107545,111.205,111.524,111.178,111.292,78.23389236095795
2019-03-19 06:00,9601,111.417,111.476,111.159,111.404,-11.667878330959576,9902,126.324,126.618,126.097,126.47,115.57582090497515,15755,79.144,79.196,78.870,78.973,-216.0618619225797,42738,147.68,148.058,147.532,147.792,75.8396533044385,69635,76.359,76.566,76.112,76.353,-7.857619926924433,72169,83.551,84.092,83.378,83.612,73.0092997091511,108032,111.284,111.551,111.106,111.506,199.48959419143293
2019-03-20 06:00,16488,111.39,111.694,110.536,110.703,-616.7519525989744,14634,126.434,126.788,126.360,126.377,-45.08281000363997,21355,78.952,79.314,78.731,78.777,-221.65366298510128,68224,147.806,148.090,145.890,146.076,-1170.4531615766737,87534,76.352,76.656,76.141,76.188,-214.79463537301118,91040,83.622,83.774,83.174,83.21,-492.6933103728757,160820,111.509,111.954,111.432,111.561,46.63300720121847
2019-03-21 06:00,14509,110.699,110.958,110.301,110.816,105.69201167129282,15422,126.353,126.606,125.690,126.055,-235.84719001526486,25442,78.774,79.360,78.586,78.816,53.31708431716251,73228,146.088,146.398,144.138,145.238,-581.841082087505,107471,76.198,76.784,76.009,76.206,10.498963227394128,95261,83.207,83.412,82.728,82.927,-336.5101493864542,75532,111.522,111.765,111.088,111.701,160.5064471583973
2019-03-22 06:00,23250,110.816,110.898,109.742,109.937,-793.2067571469868,23211,126.046,126.182,123.824,124.23,-1440.7438554178652,29237,78.81,78.884,77.781,77.84,-1230.8082730617925,73258,145.22,145.754,144.538,145.222,1.377220768495765,110129,76.207,76.408,75.502,75.611,-782.0803863162038,112169,82.899,82.982,81.830,81.862,-1250.919793966159,170684,111.711,111.761,110.418,110.638,-960.5141839210044
2019-03-25 06:00,19916,109.94,110.242,109.708,109.967,24.558850281972912,19216,124.135,124.818,123.881,124.399,212.67168808152076,24185,77.832,78.346,77.542,78.212,488.23106177408994,69298,145.301,145.803,144.638,145.134,-114.93382702115031,111981,75.551,76.172,75.448,75.962,544.0033884395989,91596,81.883,82.239,81.636,82.05,203.94953775509157,144451,110.599,111.024,110.373,110.808,188.9709671877713
2019-03-26 06:00,18138,109.967,110.690,109.936,110.634,606.5456000436509,17022,124.412,125.012,124.367,124.641,184.06584573835255,22084,78.212,79.004,78.146,78.937,926.9677287372709,63750,145.126,146.469,144.998,146.09,664.2503755357404,104136,75.978,76.500,75.934,76.414,573.8503250941155,87564,82.057,82.718,81.978,82.684,764.1030015720722,130654,110.809,111.274,110.746,111.252,399.78702090985195
2019-03-27 06:00,24867,110.628,110.714,110.237,110.514,-103.04805293416162,22505,124.635,124.738,124.051,124.264,-297.66919404662355,29281,78.934,78.950,78.010,78.294,-810.8039628043689,81914,146.082,146.510,145.535,145.804,-190.30407579304202,146912,76.418,76.489,74.904,75.094,-1732.576094637405,108085,82.675,82.751,82.125,82.398,-335.04687027517514,181371,111.234,111.374,110.856,111.078,-140.2448891525898
2019-03-28 06:00,22653,110.496,110.830,110.021,110.65,139.37156096149235,23242,124.251,124.429,123.658,124.177,-59.556864733481476,27755,78.278,78.444,77.916,78.279,1.2774981476156315,78866,145.76,145.968,144.248,144.3,-1001.6465422612375,129740,75.08,75.292,74.744,74.96,-159.82951518381,94447,82.404,82.662,81.990,82.302,-123.78039900974426,160831,111.077,111.188,110.490,111.116,35.11077900915714
2019-03-29 06:00,19718,110.628,110.950,110.536,110.85,200.67252413493347,21422,124.164,124.640,124.146,124.345,145.77494281756177,23954,78.282,78.706,78.264,78.666,490.5342224266119,86729,144.322,145.496,143.832,144.472,103.93425811726951,108408,74.982,75.564,74.942,75.427,593.4757675175474,84278,82.322,83.056,82.287,83.043,875.8290614902501,143674,111.144,111.461,111.008,111.388,219.53501763477988
2019-04-01 06:00,15483,111.028,111.444,110.814,111.35,290.01693266562353,16276,124.694,124.954,124.442,124.868,139.54159783148538,20592,79.06,79.268,78.801,79.196,172.021249683779,56635,144.802,146.350,144.395,145.92,772.0887833040946,101563,75.76,75.964,75.556,75.782,29.0390707497246,79371,83.176,83.758,82.944,83.678,603.5394825430357,132521,111.585,111.746,111.350,111.482,-92.30631357260782
2019-04-02 06:00,10144,111.354,111.454,111.250,111.322,-28.73718052337274,12199,124.85,124.893,124.480,124.721,-103.3239887865364,19437,79.166,79.408,78.514,78.716,-568.4258393754931,62476,145.844,146.448,144.938,146.205,247.52475247526016,95387,75.651,75.732,75.007,75.223,-565.7559054077241,65849,83.7,83.743,83.212,83.472,-272.4014336917666,106726,111.529,111.643,111.325,111.549,17.9325556581788
2019-04-03 06:00,12561,111.33,111.580,111.210,111.49,143.71687775082782,13954,124.727,125.450,124.612,125.233,405.68601826388846,19899,78.718,79.465,78.494,79.298,736.8073375847941,54546,146.218,147.197,146.030,146.705,333.06432860524916,90295,75.232,75.814,75.052,75.566,443.96001701404083,72028,83.485,83.872,83.346,83.544,70.6713780918698,108187,111.55,111.952,111.432,111.692,127.29717615418728
2019-04-04 06:00,10240,111.48,111.677,111.336,111.648,150.6996770721135,11538,125.225,125.394,124.972,125.274,39.12956677980163,16130,79.294,79.466,79.153,79.424,163.94683078166022,48152,146.696,146.962,145.686,145.996,-477.1772918143567,78861,75.57,75.813,75.268,75.409,-213.04750562390788,59118,83.548,83.614,83.356,83.596,57.452003638629066,101720,111.664,111.794,111.490,111.668,3.5821750967231054
