Datetime,Volume,Open,High,Low,Close,Rate
2009-12-31 22:00,5,12.56,12.579,12.557,12.557,-0.00023885350318472243
2010-01-02 22:00,410,12.543,12.551,12.530,12.537,-0.00047835446065522215
2010-01-03 22:00,51559,12.537,12.722,12.446,12.698,0.012841987716359542
2010-01-04 22:00,52835,12.698,12.704,12.474,12.532,-0.013072924870058306
2010-01-05 22:00,52997,12.532,12.692,12.436,12.599,0.005346313437599759
2010-01-06 22:00,59604,12.598,12.682,12.485,12.575,-0.0018256866169234372
2010-01-07 22:00,64057,12.576,12.655,12.392,12.602,0.002067430025445277
2010-01-08 22:00,4,12.603,12.603,12.603,12.603,0.0
2010-01-09 22:00,702,12.605,12.635,12.594,12.63,0.0019833399444665095
2010-01-10 22:00,46752,12.632,12.672,12.470,12.485,-0.011637112096263478
2010-01-11 22:00,77572,12.485,12.522,12.172,12.226,-0.020744893872647063
2010-01-12 22:00,58000,12.226,12.392,12.221,12.357,0.010714869949288275
2010-01-13 22:00,54632,12.356,12.451,12.219,12.344,-0.0009711880867595059
2010-01-14 22:00,52199,12.345,12.371,12.207,12.275,-0.005670311867152716
2010-01-16 22:00,595,12.275,12.299,12.233,12.248,-0.002199592668024523
2010-01-17 22:00,32434,12.248,12.312,12.220,12.282,0.002775963422599665
2010-01-18 22:00,54106,12.283,12.341,12.179,12.312,0.002360986729626306
2010-01-19 22:00,62299,12.312,12.326,12.034,12.115,-0.01600064977257953
2010-01-20 22:00,77201,12.115,12.270,11.871,11.896,-0.018076764341725084
2010-01-21 22:00,82603,11.896,12.020,11.745,11.763,-0.011180228648285212
2010-01-22 22:00,3,11.764,11.764,11.763,11.764,0.0
2010-01-23 22:00,2302,11.77,11.873,11.750,11.85,0.006796941376380635
2010-01-24 22:00,57279,11.848,11.949,11.787,11.925,0.006498987170830516
2010-01-25 22:00,81620,11.925,11.981,11.701,11.827,-0.008218029350104884
2010-01-26 22:00,73918,11.826,11.887,11.684,11.85,0.00202942668696086
2010-01-27 22:00,69257,11.849,11.997,11.744,11.837,-0.0010127436914507937
2010-01-28 22:00,74341,11.836,12.044,11.750,11.837,8.448800270356926e-05
2010-01-29 22:00,4,11.837,11.838,11.837,11.838,8.448086508401165e-05
2010-01-30 22:00,2143,11.823,11.834,11.780,11.832,0.0007612281146917315
2010-01-31 22:00,55319,11.829,12.122,11.829,12.092,0.022233493955533003
2010-01-31 22:00,55319,11.829,12.122,11.829,12.092,0.022233493955533003
2010-02-01 22:00,66547,12.093,12.184,12.042,12.092,-8.269246671623631e-05
2010-02-02 22:00,65523,12.093,12.187,12.083,12.114,0.0017365418010419909
2010-02-03 22:00,90378,12.115,12.123,11.529,11.577,-0.04440775897647546
2010-02-04 22:00,107797,11.575,11.724,11.309,11.48,-0.0082073434125269
2010-02-05 22:00,4,11.48,11.481,11.480,11.481,8.710801393723396e-05
2010-02-06 22:00,1180,11.481,11.497,11.433,11.468,-0.001132305548297178
2010-02-07 22:00,64780,11.468,11.621,11.456,11.525,0.004970352284618101
2010-02-08 22:00,87366,11.525,11.732,11.504,11.68,0.01344902386117131
2010-02-09 22:00,79950,11.68,11.720,11.570,11.614,-0.005650684931506759
2010-02-10 22:00,70663,11.613,11.785,11.609,11.756,0.01231378627400333
2010-02-11 22:00,72925,11.756,11.819,11.613,11.693,-0.005358965634569633
2010-02-12 22:00,5,11.692,11.693,11.690,11.69,-0.00017105713308250667
2010-02-13 22:00,702,11.696,11.761,11.659,11.713,0.001453488372092977
2010-02-14 22:00,31627,11.713,11.722,11.624,11.644,-0.005890890463587387
2010-02-15 22:00,58239,11.643,11.800,11.619,11.776,0.011423172721807017
2010-02-16 22:00,69735,11.776,12.021,11.748,11.98,0.017323369565217444
2010-02-17 22:00,70361,11.979,12.079,11.826,12.024,0.003756574004507883
2010-02-18 22:00,63719,12.025,12.062,11.852,11.95,-0.006237006237006326
2010-02-19 22:00,2,11.943,11.944,11.943,11.944,8.373105584871659e-05
2010-02-20 22:00,82,11.946,11.946,11.911,11.913,-0.0027624309392264754
2010-02-21 22:00,2296,11.91,12.034,11.768,11.806,-0.008732157850545843
2010-02-22 22:00,3075,11.804,11.884,11.538,11.566,-0.020162656726533338
2010-02-23 22:00,2621,11.564,11.662,11.518,11.657,0.008042199930819782
2010-02-24 22:00,3558,11.66,11.674,11.280,11.48,-0.015437392795883338
