Datetime,Volume,Open,High,Low,Close,Rate
2009-12-31 22:00,4,88.32,88.363,88.320,88.335,0.00016983695652174558
2010-01-02 22:00,429,88.302,88.468,88.252,88.373,0.0008040587982151927
2010-01-03 22:00,42723,88.375,89.501,88.364,88.814,0.0049674681753888875
2010-01-04 22:00,46027,88.816,89.004,87.928,88.26,-0.006260133309313608
2010-01-05 22:00,49735,88.266,89.688,87.976,89.418,0.013051458092583791
2010-01-06 22:00,55565,89.428,90.428,88.993,90.242,0.009102294583352051
2010-01-07 22:00,60067,90.25,90.624,89.089,89.968,-0.003124653739612149
2010-01-08 22:00,3,89.979,89.982,89.979,89.982,3.334111292635074e-05
2010-01-09 22:00,1012,89.982,90.083,89.711,90.058,0.0008446133671179527
2010-01-10 22:00,41607,90.047,90.108,88.930,89.098,-0.010538940775372839
2010-01-11 22:00,50015,89.086,89.300,87.290,87.574,-0.016972363783310514
2010-01-12 22:00,50839,87.578,88.819,87.356,88.636,0.012080659526364985
2010-01-13 22:00,49650,88.632,89.338,88.458,89.124,0.005551042512862061
2010-01-14 22:00,44864,89.128,89.186,88.094,88.202,-0.010389552104838008
2010-01-16 22:00,605,88.186,88.271,88.026,88.112,-0.0008391354636791812
2010-01-17 22:00,27492,88.108,88.593,87.982,88.479,0.004210741362872782
2010-01-18 22:00,42928,88.483,88.517,87.876,88.376,-0.001209271837528105
2010-01-19 22:00,47542,88.37,88.440,86.784,87.196,-0.013285051488061634
2010-01-20 22:00,58240,87.192,87.832,85.774,85.928,-0.014496742820442195
2010-01-21 22:00,66318,85.93,86.472,84.835,84.914,-0.011823577330385259
2010-01-22 22:00,2,84.911,84.914,84.911,84.914,3.533111139899558e-05
2010-01-23 22:00,2359,84.902,85.459,84.822,85.303,0.004723092506654687
2010-01-24 22:00,39928,85.286,85.678,84.836,85.358,0.000844218277325736
2010-01-25 22:00,56402,85.364,85.853,83.756,84.362,-0.011737969167330602
2010-01-26 22:00,54150,84.358,84.608,83.666,84.572,0.0025368074160126916
2010-01-27 22:00,54039,84.574,85.648,84.148,84.326,-0.0029323432733464735
2010-01-28 22:00,57277,84.322,85.404,83.865,84.328,7.115580749982481e-05
2010-01-29 22:00,2,84.339,84.339,84.339,84.339,0.0
2010-01-30 22:00,2277,84.374,84.383,83.854,83.968,-0.004811908881882946
2010-01-31 22:00,38304,83.95,85.446,83.942,85.428,0.01760571768910059
2010-01-31 22:00,38304,83.95,85.446,83.942,85.428,0.01760571768910059
2010-02-01 22:00,40904,85.434,85.912,84.984,85.506,0.0008427558115036488
2010-02-02 22:00,38313,85.51,86.114,85.292,85.62,0.0012863992515495196
2010-02-03 22:00,50532,85.622,85.870,82.378,82.872,-0.03211791362033122
2010-02-04 22:00,75247,82.858,84.187,82.492,83.275,0.005032706558208038
2010-02-05 22:00,4,83.268,83.273,83.268,83.268,0.0
2010-02-06 22:00,1438,83.403,83.807,83.403,83.739,0.004028632063594817
2010-02-07 22:00,44142,83.728,84.026,82.942,82.964,-0.009124785018153973
2010-02-08 22:00,55573,82.97,84.282,82.812,84.176,0.014535374231650031
2010-02-09 22:00,53215,84.182,84.832,83.634,84.678,0.005891995913615679
2010-02-10 22:00,49596,84.66,85.658,84.529,85.492,0.009827545476021828
2010-02-11 22:00,53926,85.496,86.042,84.787,85.656,0.0018714325816413728
2010-02-12 22:00,4,85.651,85.651,85.627,85.627,-0.00028020688608423617
2010-02-13 22:00,522,85.631,85.816,85.622,85.748,0.0013663276149992927
2010-02-14 22:00,20992,85.74,85.992,85.568,85.786,0.0005365057149522566
