,Nearest Neighbors,Linear SVM,RBF SVM,Decision Tree,Random Forest,AdaBoost,Naive Bayes,Linear Discriminant Analysis,Quadratic Discriminant Analysis
USD_JPY,0.5454545454545454,0.5,0.5,0.5,0.6363636363636364,0.5,0.6363636363636364,0.5454545454545454,0.45454545454545453
EUR_JPY,0.4090909090909091,0.5,0.5,0.45454545454545453,0.5,0.6363636363636364,0.5,0.5,0.5
AUD_JPY,0.6818181818181818,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5,0.5454545454545454,0.5454545454545454,0.7272727272727273
GBP_JPY,0.5,0.5,0.5,0.4090909090909091,0.5454545454545454,0.5,0.5454545454545454,0.4090909090909091,0.6363636363636364
NZD_JPY,0.4090909090909091,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.45454545454545453
CAD_JPY,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.5,0.5454545454545454,0.5909090909090909,0.5
CHF_JPY,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.6818181818181818,0.5909090909090909,0.5454545454545454,0.5,0.45454545454545453,0.4090909090909091
ZAR_JPY,0.45454545454545453,0.6818181818181818,0.2727272727272727,0.6818181818181818,0.5454545454545454,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.3181818181818182
Average,0.4772727272727273,0.5227272727272727,0.4602272727272727,0.5,0.5568181818181818,0.5284090909090909,0.5511363636363636,0.5170454545454546,0.5
