Datetime,SMA2,SMA3,SMA4,SMA5,SMA6,SMA7,SMA8,SMA9,SMA10,RSI,BBANDS+σ,BBANDS-σ,Rate
2017-04-11 06:00,4.611151460126243,4.611528005198812,4.61100946380885,4.610166134148475,4.610071378853953,4.6104218422280026,4.611861139426297,4.6133168376784806,4.613784704712322,42.012567799184055,102.1113824315723,99.61896366195924,-11.832400355572634
2017-04-12 06:00,4.605054719915235,4.609007410107364,4.609768856933396,4.60965936531015,4.609142596639763,4.6091745890722615,4.6095646847111444,4.610914472660825,4.612297135260912,42.46692431980389,102.01892232297065,99.41155896045177,0.25529121433521923
2017-04-13 06:00,4.607811873078348,4.6086137757622225,4.612013189507582,4.613078039965191,4.613314788798816,4.61310297568645,4.613295600494387,4.613771159929347,4.615094266116716,37.13628065273004,102.20365028616727,99.7910471370736,-5.661317167397716
2017-04-14 06:00,4.607222989704219,4.609670627102702,4.610834260046821,4.61393527188236,4.615187888077201,4.61567591636015,4.615707999923085,4.616045826487762,4.61660956060622,33.49524372137524,102.33716139365632,99.96384950044511,-4.640257900649581
2017-04-17 06:00,4.603499781429181,4.604309837595883,4.606037939233982,4.60702699257085,4.609690126219721,4.610893564287337,4.6114398467641085,4.611567590351012,4.61195156660184,40.966873586694874,101.90041692509615,99.46046832280992,1.5675324834368163
2017-04-18 06:00,4.609805737764849,4.610229436662513,4.611468799469709,4.613272332529979,4.614434165256867,4.616984317399009,4.618283856801542,4.61897703219734,4.6192635643950615,32.69275385719494,102.95445602508964,99.88417562660351,-9.03743380905216
2017-04-19 06:00,4.60705748687346,4.610782429860919,4.611800208237268,4.613234009543615,4.615074277546277,4.616353435805289,4.618820448533826,4.620192840873478,4.6210041286875505,29.958755959615836,103.4603903946423,99.73160237109899,-3.7147652663277126
2017-04-20 06:00,4.602517484539265,4.6028880516346815,4.605395033485456,4.606224375874363,4.607463515622282,4.609107160906526,4.610309010545766,4.612584993035711,4.613913594771078,41.136216015496686,102.75971355947016,98.99663524593171,5.127379463235221
2017-04-21 06:00,4.6071227323325905,4.6060027500034755,4.606384796697112,4.608472455005441,4.609301454079729,4.610482203893292,4.612032019094036,4.613209867597793,4.6153604163124085,37.53165925612206,102.86360491040674,99.18486059595762,-3.9550528572486154
2017-04-24 06:00,4.602367847436476,4.6027316710415445,4.601587338523581,4.601653381444711,4.603245320780706,4.603900648214126,4.604907223351103,4.6062807348813415,4.607354867307568,48.34831307267482,101.5187568460236,98.91865704887894,-10.009985630434114
2017-04-25 06:00,4.601646298238153,4.598605955116107,4.5980545939677695,4.596664799560396,4.596363771813265,4.59747362299163,4.597885435285754,4.598663328403117,4.599817061976895,59.490540467896444,100.64180076276044,98.29043492221122,7.15955222044524
2017-04-26 06:00,4.6072530861370975,4.605595286547125,4.603368657424484,4.60280758760389,4.601551567987076,4.601190128398299,4.602077664379448,4.602394419335238,4.603059585611368,54.167257157785784,100.75665138470006,98.8216736901172,-3.8851557727550134
2017-04-27 06:00,4.6046921891533765,4.605921445608111,4.60477187116092,4.602964594080224,4.602405267583173,4.601250177109763,4.600852275327799,4.6015721128973786,4.601812023339252,55.72360735501838,100.57359130867096,98.75590262589586,0.5639743023883881
2017-04-28 06:00,4.604692645678898,4.604214877216007,4.605017153027555,4.604087433732116,4.6025367964153965,4.601982267939659,4.600905584481149,4.60048425488203,4.601073076443082,57.38986059525263,100.52824227373354,98.65401215776193,0.8699168065476304
2017-05-01 06:00,4.6047297759102594,4.604264688085957,4.603793259986847,4.6043430338159075,4.603533981860608,4.602158596714068,4.601610776607984,4.600597614627258,4.60016133187225,59.032100158085,100.42992600286385,98.57080785232209,3.5472744903094533
2017-05-02 06:00,4.605525071480056,4.605349684046732,4.605023299971378,4.604636396880873,4.605072264374265,4.60437604509656,4.60315627477558,4.6026374635113125,4.601694224530831,57.71131670849402,100.57542467169453,98.73058986895322,-0.7827214245530802
2017-05-03 06:00,4.602573304442368,4.601942370333702,4.601406781677414,4.6008945476473935,4.600393877766743,4.6006303817496805,4.599926822014433,4.598759929378002,4.598212960451977,67.71369499603288,100.16727598199822,98.44610800397493,5.337119913822738
2017-05-04 06:00,4.60719756855088,4.606139608524472,4.605787385084943,4.605399999668883,4.604982710186186,4.604548236751249,4.6047422006308825,4.604110077757779,4.603046802586713,59.620160725604144,100.59997570208068,98.97579817439254,-4.442497048477926
2017-05-05 06:00,4.600442102186467,4.600208862722514,4.598795079165305,4.598087335499891,4.5974687927400275,4.59689068722709,4.596337773779064,4.596369165830754,4.595690334814389,74.27279871389825,99.85940288294087,98.2535853096114,9.62243849953546
2017-05-08 06:00,4.604293351003644,4.6008531763901015,4.600137596919875,4.598671844702683,4.597811211786169,4.597070673090949,4.5963960097847,4.5957652012487324,4.595675300243511,76.42590325158915,99.99147900298483,98.11853066819509,0.09672115291608914
2017-05-09 06:00,4.602995243947527,4.601685588827254,4.598673520139372,4.597667477740134,4.59613424699605,4.595138382269173,4.594281324314471,4.593508681575945,4.592795088463728,81.42139275647011,100.0106085868635,97.52962323509344,4.315555340650831
2017-05-10 06:00,4.60153107594712,4.598869184433494,4.5970990106396945,4.5941548950962785,4.592856918705176,4.591191613463885,4.590028767879681,4.589026253587183,4.5881287182662085,88.00818091051205,99.92556599322492,96.69501735703622,7.451546888166605
2017-05-11 06:00,4.608490543169679,4.607164923428371,4.605416739501978,4.604017192832476,4.60151688557301,4.600300559621461,4.598742904196322,4.597607823133694,4.596611484041367,74.44895847291278,100.78559829311963,97.50996560218448,-6.631537441302013
2017-05-12 06:00,4.6080210492172835,4.611188524451237,4.610941990210292,4.609925146009689,4.608955473785286,4.6069192879259395,4.605891219409823,4.604518070657549,4.603488476568574,64.92124534496335,101.37146047384786,98.29248029843512,-5.498008926745271
2017-05-15 06:00,4.60034233364775,4.600623195333245,4.602425852510495,4.602045550926156,4.601068400064581,4.6001204544678,4.5982348608324095,4.597211409116002,4.595876885134074,75.5654174863666,100.60188537267909,97.54806430863593,10.190496938009812
2017-05-16 06:00,4.60714684523751,4.604584649523725,4.604722040745444,4.606134370575483,4.605857553188463,4.6050395872096965,4.604207478781278,4.602516487823384,4.601562488071176,69.38021730618232,100.97119834990085,98.3085620513549,-3.989361702127641
2017-05-17 06:00,4.61533012000855,4.620021009271565,4.619930309340133,4.6210169578739855,4.622852752020286,4.623115422310733,4.622768338393461,4.622303936031742,4.620991588002399,47.63225818144247,103.21854397967658,99.97090063523602,-19.908576927703614
2017-05-18 06:00,4.602219204921957,4.608005016476888,4.611882763178772,4.612255981610398,4.6134570898739025,4.615268820675539,4.615708305196167,4.615565761051263,4.615276585571732,54.55888097670217,102.57496968878871,99.45655865499712,5.9899349453786614
2017-05-19 06:00,4.602853899520457,4.600117302709831,4.603818150817597,4.606830231462351,4.607210472740326,4.60829867474046,4.6099499130904835,4.610416496809942,4.610353537498082,59.604368131064774,102.1002698426665,98.93909182070077,4.452631322126465
2017-05-22 06:00,4.604599863376326,4.602866676471039,4.600528395841756,4.603176278764242,4.605602767027978,4.605941077844166,4.606909480224791,4.608405289381671,4.608865749710433,60.8603220998063,101.96775439080253,98.77272575671114,3.603735222859448
2017-05-23 06:00,4.60336151172473,4.602378172877215,4.600730377971207,4.598565723692318,4.600493600331623,4.6024381989654986,4.60267711325699,4.6034980661736755,4.604823222549358,64.93064654822366,101.53306881042576,98.3975505387982,3.4202546998180288
2017-05-24 06:00,4.60256952954254,4.600497815333615,4.599176113853758,4.597459325351296,4.5953361046103565,4.596703599619518,4.598226069759555,4.598327639141117,4.5989801276979785,70.36792940057443,100.78906569017445,97.97674644007415,5.4282778214350245
2017-05-25 06:00,4.606531722203819,4.605250564086711,4.603707180896211,4.602552762702538,4.601013883941211,4.599076551434307,4.600144799226455,4.601417383091266,4.601461758059758,66.49864164593825,101.00711058183485,98.25257737784585,-2.6455662714350856
2017-05-26 06:00,4.606069659343731,4.60727774461544,4.606579404075221,4.605438301607914,4.604487495193308,4.603149243506845,4.601412636980164,4.602302035523316,4.6034111599500775,63.890917848433446,101.2087081446966,98.43979588361631,-1.4835005789271114
2017-05-29 06:00,4.605714180005481,4.606495401730965,4.607567580801066,4.60716821278658,4.606300153508461,4.60551734014789,4.604353639691422,4.602797332245838,4.603567916328519,62.22920262155607,101.06076685409566,98.6190358037357,-0.22969607582394952
2017-05-30 06:00,4.607250443404346,4.608306099588607,4.609284059279844,4.610416490374842,4.610301331848536,4.609702892261856,4.609111725502143,4.608139314109315,4.606775337375261,55.99057505389804,101.30069947939107,99.02058858705215,-4.003047637476303
2017-05-31 06:00,4.607027061066922,4.609034286534831,4.610309241727708,4.611434421234365,4.612639589927313,4.612753351425451,4.612386532186954,4.6119747143888254,4.611183683099961,50.903604749810135,101.49381276775166,99.71251012898325,-3.679238409791841
2017-06-01 06:00,4.603038112058223,4.603562946995506,4.604866749261425,4.605866528519688,4.606833405681017,4.607914270402984,4.608070940627277,4.60779074173634,4.607452717739607,58.3701571594295,100.99238241798516,99.4646453240599,4.290067032297427
2017-06-02 06:00,4.608273080751184,4.607881431996263,4.608613872974688,4.609887164373471,4.6109172582662605,4.6119105988062845,4.6129972886096215,4.613260437207655,4.613108748234097,49.884813968700165,101.70874250852403,99.8852887273569,-5.7305894494019824
2017-06-05 06:00,4.604554097520259,4.606417466611165,4.606279407879137,4.606939481144438,4.608074713182802,4.609041017206168,4.609991216804375,4.611034148443006,4.6113442234170945,52.17039172447593,101.61493861364102,99.62368860298456,2.383892223621232
2017-06-06 06:00,4.609305744751653,4.6102686603383844,4.61230466023708,4.612667832166354,4.613529964288628,4.614742313919932,4.6157875032317115,4.616800925076206,4.6178853644508475,42.276370870906334,102.58344491231261,99.97582709949265,-8.244304600224424
2017-06-07 06:00,4.605299330528682,4.608101550802363,4.60919043378354,4.611088749063827,4.611637621657877,4.612561624461603,4.613777058132913,4.6148432012524685,4.6158766368872,41.998299853759505,102.4112085566261,99.74158545068023,-0.3197048877958346
2017-06-08 06:00,4.604187614273423,4.60394591747883,4.605894214563627,4.606813833783488,4.6084649809300515,4.609029704480275,4.609918956054948,4.611075259844933,4.612109068233062,46.389442219272034,101.96095922004127,99.43164319344278,2.0789765038749777
2017-06-09 06:00,4.6023890191011825,4.600806518972573,4.600078749635144,4.6012952172225745,4.601899222173442,4.603220250004412,4.603673595795768,4.604440156930909,4.605471676292336,57.55462967865191,101.12406219414703,98.93624495725565,5.597976871516647
2017-06-12 06:00,4.601497627978406,4.598421742607412,4.596391353250758,4.595222545420812,4.595817619538152,4.596066020693611,4.597029919949966,4.597302739583272,4.59789332230939,68.89668926264811,100.29255019737298,98.25735952038896,6.771265433605081
2017-06-13 06:00,4.6015363931771835,4.597881268764064,4.594666719820516,4.592343148534573,4.590833811845899,4.590929988140903,4.590848050007627,4.591474328510553,4.59154709778179,77.26132348624948,99.95548974217739,97.33836747973737,7.380655169488379
2017-06-14 06:00,4.607609241037549,4.60599594487718,4.603358177536407,4.6006676932910615,4.598545536632268,4.597063512103197,4.5969779771237365,4.596774641969395,4.597232384116886,68.78496336966508,100.62536060977752,97.79336324718226,-4.90821163053679
2017-06-15 06:00,4.59978593118135,4.599605554915977,4.597700600406392,4.595095206149568,4.592436373283516,4.5902554417904975,4.588648533062031,4.588308201420345,4.587912967364733,79.48420621599384,100.07530503621584,96.50286182180173,10.611810776185067
2017-06-16 06:00,4.603428669474698,4.599265386435813,4.598389850413946,4.5964152837205114,4.593882119622153,4.591283597876918,4.589088074517125,4.58740541347926,4.586875669145697,82.2084302314591,100.32611346911689,96.04824892779396,3.5161575812662584
2017-06-19 06:00,4.602422580994462,4.600346490673544,4.596626724365701,4.595355793080586,4.5933029455323915,4.590795362142293,4.588225148296262,4.586006752577412,4.58425390233693,86.09964927437656,100.44660015565528,95.41358877181976,5.266356086692241
2017-06-20 06:00,4.607328363968715,4.6062131932746375,4.604786220272406,4.601786217127944,4.600586720764572,4.598697516889893,4.596370511797563,4.59394846721313,4.591813598563523,78.31367355726168,101.14267067610226,96.2037725197838,-4.4440230852185865
2017-06-21 06:00,4.607979327700677,4.610355947344247,4.610164397662076,4.609353527791444,4.607025901214963,4.606050492562547,4.604415753662603,4.602335790967645,4.600121430939389,69.23931888087384,101.6552669148978,97.3375267837782,-5.630215090880944
2017-06-22 06:00,4.601633773365028,4.6023213959866895,4.603745813519262,4.603497604624905,4.602752409500769,4.600689296269146,4.599742859260531,4.59820450896833,4.5962468320114525,76.09654058133228,100.90584014122732,97.31742805636688,7.122592384212969
2017-06-23 06:00,4.606718966930773,4.604876043788094,4.605354974331455,4.606507044760185,4.6063558144057035,4.605750834406479,4.603957783545706,4.603097423758766,4.601687401689344,71.19312277345999,101.04031301601046,98.26434169593146,-3.20886121081025
2017-06-26 06:00,4.601659579412814,4.601516997249606,4.5996794337335665,4.599694909527933,4.600425174024415,4.600159751959999,4.59952615091381,4.5978437880066965,4.596978217855962,77.71049021128844,100.40627481130244,97.96202410894756,7.418716156580233
2017-06-27 06:00,4.6013269135970845,4.5977095182111265,4.59666637471195,4.594630445474361,4.594201737724752,4.594511368998801,4.594056220328481,4.593316426991209,4.591655395865961,83.34589144223551,100.07540939104815,97.23981553464229,7.707243151090504
2017-06-28 06:00,4.599312579701659,4.594801915823569,4.590797098426735,4.589000305288953,4.586630302773681,4.5857292350405086,4.5855903256984965,4.584872872378481,4.583952278077724,89.4936843366268,99.62582512597209,96.17529652561922,11.735820685118291
2017-06-29 06:00,4.604393135608884,4.600234754831958,4.596241308302082,4.592448312146057,4.590421600633945,4.587971093691118,4.5868232210541535,4.586406084665588,4.5855249827979945,90.16948590323622,100.14210417369316,95.9671971004063,1.893279438753118
2017-06-30 06:00,4.602623635013378,4.601256256511945,4.59765336663234,4.5939631891393695,4.59034109827849,4.588181686359521,4.5856861715664285,4.58435610514737,4.583718641784834,92.32372057771654,100.33713930888007,95.41824143808066,5.124281209423033
2017-07-03 06:00,4.602493484886791,4.599905714299352,4.598222375775017,4.594881561951257,4.591382998505177,4.58788982793573,4.585642204328857,4.583116775241601,4.581644031776999,94.30484065088073,100.5468576774848,94.8028279725542,8.469085523880036
2017-07-04 06:00,4.602855045945639,4.600301229641423,4.597754296742611,4.595914174899737,4.592748807945512,4.589400051333289,4.586020088157086,4.583720415002267,4.581182311935767,95.81148429911241,100.7809626004961,94.47854704332758,4.577262819777457
2017-07-05 06:00,4.606056378875927,4.6048078595432616,4.602848069443021,4.600657307014596,4.598937074192244,4.596048767348624,4.592932223225077,4.589737614896997,4.587477350185599,92.18772808225874,101.26427372290792,95.22827895744072,-1.9409937888198954
