Datetime,Volume,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate
2014-09-17 06:00,37252,100.05376177970014,100.59240949585447,101.83124522868464,99.35357376302427,-325.42191927073384
2014-09-18 06:00,28438,99.47722853341504,99.8868079009312,101.00967391965563,98.76394188220678,636.509702138173
2014-09-19 06:00,35507,99.94533216873025,100.1657503981913,101.09460475763765,99.23689603874499,-406.29605370886435
2014-09-22 06:00,24720,100.68163459746053,100.75485180505777,101.59664718207854,99.913056428037,-835.9349326322781
2014-09-23 06:00,27076,100.74495710160566,100.90377464320575,101.89287271268806,99.91467657372343,-302.383861814719
2014-09-24 06:00,25383,100.06295864339589,100.16472458173776,101.02847984709528,99.3009693163802,634.6205779097925
2014-09-25 06:00,34330,100.99867108939262,101.35329140812192,102.57901746339503,100.12756535284883,-1361.3938030262398
2014-09-26 06:00,29733,100.44262106834512,100.98796362991021,102.37339080427196,99.60253645554843,243.8258685642571
2014-09-29 06:00,31801,100.56887231278533,101.21066085571795,102.81817830947335,99.60314340196254,-236.2089508559952
2014-09-30 06:00,31928,100.01105179748086,100.56812494786875,102.11238929613076,99.02386059960675,460.868107926944
2014-10-01 06:00,38916,100.44645296899614,101.16910141881228,102.85156496763395,99.4866378699906,-815.1607388566864
2014-10-02 06:00,50624,100.12050338981257,100.63049469261145,102.03333812721758,99.22765125800532,307.96720622241577
2014-10-03 06:00,33246,100.2342240147885,100.64700445340715,101.8130375028638,99.48097140395046,-235.76750180755977
2014-10-06 06:00,28753,100.08371273314715,100.39275748484135,101.46906822549937,99.31644674418335,132.3529411764607
2014-10-07 06:00,42251,100.02708746732164,100.36820057324627,101.39748828468949,99.33891286180305,-87.06598132801679
2014-10-08 06:00,46742,99.80029725147038,99.91731385149973,100.41135427508516,99.42327342791431,325.52083333333576
2014-10-09 06:00,46960,100.52603792710207,100.70648730835818,101.3882990384551,100.0246755782613,-877.0644506311179
2014-10-10 06:00,40686,101.4638215947375,101.76726028129832,103.10035973918174,100.4341608234149,-1268.2689870744207
2014-10-13 06:00,36997,100.87578156676109,101.33618574080778,102.92208838753538,99.7502830940802,248.1548828751731
2014-10-14 06:00,40252,100.9311649746463,101.53321683944199,103.30369344593335,99.7627402329506,-452.4838589189397
2014-10-15 06:00,69195,100.23994610836048,101.09846986238371,102.98445998765746,99.21247973710994,257.2871217075234
2014-10-16 06:00,69199,100.34434610757843,101.30112562295912,103.28606928492177,99.31618196099649,-451.211427838245
2014-10-17 06:00,43124,99.94265785138093,100.71463722532457,102.64610747271594,98.78316697793318,379.0766851730637
2014-10-20 06:00,29232,99.48990888188689,100.06365494337037,101.79257922318908,98.33473066355167,41.53133485970021
2014-10-21 06:00,37344,99.63190445269984,99.92591252142243,101.41364234782928,98.4381826950156,-9.579359673024886
2014-10-22 06:00,29772,99.62512093730378,99.64691623164663,100.57677499380833,98.71705746948494,121.35018042856234
2014-10-23 06:00,32620,99.14700735774652,98.81380051862614,99.81280855820212,97.81479247905017,868.6961052217387
2014-10-24 06:00,27763,99.20336311087738,98.69280084077758,100.00500741127705,97.38059427027811,314.17366001771376
2014-10-27 06:00,21824,99.66449600640642,99.0750458367578,100.52224789029509,97.6278437832205,-509.4980500691955
2014-10-28 06:00,22893,99.12621359223283,98.41851967846318,100.12139776341785,96.71564159350851,932.5114588272537
2014-10-29 06:00,30303,99.47974947807914,98.64613778705625,100.5004414641307,96.7918341099818,38.63705188850801
2014-10-30 06:00,33768,99.11646419834968,98.3044487748247,100.23669627768821,96.37220127196122,725.6136394483177
2014-10-31 06:00,58254,97.50741239210274,96.51278574392072,99.3612518136442,93.66431967419723,2422.163260229679
2014-11-03 07:00,39046,98.15741096139458,96.84723540938555,100.24921052356763,93.44526029520345,344.6108937584776
2014-11-04 07:00,43335,98.58878278738048,97.11712800676888,100.7927528769383,93.44150313659947,327.4314819306311
2014-11-05 07:00,48916,99.88775220233005,98.30461169975224,101.8329670891257,94.77625631037878,-722.4254148656397
