Datetime,Volume,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate
2017-08-16 06:00,24041,99.69335657324434,100.02992395613212,101.02815952129008,99.0316883909742,-151.70300094718326
2017-08-17 06:00,30459,100.61752615844553,100.80616280518188,101.84353541621292,99.76879019415087,-942.3922264208993
2017-08-18 06:00,32265,100.52820081597066,100.66842629792272,101.7094238041992,99.62742879164622,17.910959170797454
2017-08-21 06:00,21222,100.22120560159699,100.27774973009502,101.07519707996113,99.48030238022892,148.5710729787353
2017-08-22 06:00,19820,99.9663247412282,100.11600117941002,100.86165212111528,99.37035023770477,94.75286588585051
2017-08-23 06:00,22820,99.93148876011752,100.17019061970826,100.89407239396368,99.44630884545283,-114.83015998634153
2017-08-24 06:00,18376,99.64617241165922,99.81117333993443,100.51433341086653,99.1080132690023,403.0974035556496
2017-08-25 06:00,26659,99.0987743330931,99.06479620794921,99.99985315252793,98.12973926337048,838.3993070057192
2017-08-28 06:00,16421,99.04914725838995,98.82228436946025,100.04055460564885,97.60401413327166,331.9559334248355
2017-08-29 06:00,42149,99.03621059681285,98.54267188237264,100.07246056124319,97.01288320350211,396.5494846384871
2017-08-30 06:00,26624,99.67879333770985,98.9401248797765,100.62691221373619,97.2533375458168,-238.35088601039314
2017-08-31 06:00,27377,99.96793060794415,99.16260708886277,100.83719372143769,97.48802045628783,-35.87430255012636
2017-09-01 06:00,29358,100.17771660166714,99.48971476638374,101.03712002392211,97.94230950884537,-161.09206678830083
2017-09-04 06:00,17434,100.31504508852991,99.81527876740145,101.20836598394737,98.42219155085552,275.0397578420716
2017-09-05 06:00,26910,100.72679306993328,100.5537728135269,101.81225346089084,99.29529216616298,-682.6069302607015
2017-09-06 06:00,27332,100.18483095572823,100.25074324168608,101.20581618569165,99.2956702976805,418.10986569570673
2017-09-07 06:00,38134,99.92361963190191,100.1627300613497,100.88867634396289,99.43678377873654,200.5547914153295
2017-09-08 06:00,36808,100.24347397294055,100.58957684839895,101.40933120200732,99.76982249479056,-487.6403115990888
2017-09-11 06:00,21544,99.52818285399677,99.82572588723804,100.63134182066815,99.02010995380792,528.8930913339854
2017-09-12 06:00,22818,99.06361415805692,99.05929027657673,99.97856120304459,98.14001935010887,812.1501330641333
2017-09-13 06:00,21422,99.61879959184301,99.46353238604347,100.42996143580336,98.49710333628357,-386.855998543594
2017-09-14 06:00,27116,99.71308543509043,99.43888034825494,100.45945694819353,98.41830374831633,67.77905551028387
2017-09-15 06:00,32412,99.3332477554689,98.78731131968621,100.08189178613274,97.49273085323968,774.6452079290802
2017-09-18 06:00,21428,99.01800842692427,98.29894588475209,100.00623058416889,96.59166118533527,715.0677690942747
2017-09-19 06:00,27253,98.9683251157927,98.26333482743168,100.18551597390926,96.34115368095412,379.4411866160747
2017-09-20 06:00,30437,99.60144791768161,98.82210547615662,100.7898023841159,96.85440856819734,-298.1349751927797
2017-09-21 06:00,25112,99.38175185198979,98.46465398503521,100.54858223681767,96.38072573325275,626.3157500430661
2017-09-22 06:00,24428,99.96382876958036,99.13816812148755,100.92640425761978,97.34993198535533,-382.66255713882316
2017-09-25 06:00,28718,100.8907689983382,100.32912826710987,101.88325037381887,98.77500616040088,-819.6352847745584
2017-09-26 06:00,27448,100.67814025173394,100.38326710082958,101.87750764878317,98.88902655287602,21.914412882649348
2017-09-27 06:00,27944,100.42638291449708,100.36080295826734,101.65680915543203,99.06479676110268,125.43069576255577
2017-09-28 06:00,25834,100.20721632357169,100.5048254821707,101.5792074070117,99.43044355732968,-107.11807127123194
2017-09-29 06:00,22651,99.70416071025512,100.17169513204429,101.19647387032444,99.14691639376414,400.36259253663786
2017-10-02 06:00,19947,100.15298795144301,100.55314517226267,101.63979292524684,99.46649741927853,-403.5111492539571
2017-10-03 06:00,18208,100.00543289618646,100.27949232603417,101.29784802219555,99.2611366298728,172.33820617092368
2017-10-04 06:00,18563,99.96560982231748,100.16342876104865,101.15086818194672,99.17598934015056,58.85992846255072
