Datetime,Volume,Open,High,Low,Close,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate
2020-10-21 17:00,6070,69.536,69.562,69.362,69.368,100.2551608810979,100.24434897935647,100.49294895774352,99.99574900096944,-241.60147261850892
2020-10-21 18:00,4615,69.368,69.554,69.357,69.494,100.04000345353555,100.0752582956802,100.2947610917501,99.8557554996103,181.63994925614804
2020-10-21 19:00,3936,69.493,69.614,69.460,69.55,99.94852624011502,100.00531991373114,100.21406780575832,99.79657202170395,82.02264976328863
2020-10-21 20:00,3643,69.552,69.558,69.502,69.524,99.95742477417869,100.03725332259366,100.2474002742848,99.8271063709025,-40.257648953309456
2020-10-21 21:00,6215,69.525,69.613,69.482,69.496,99.98618625532404,100.06374467595258,100.27439189764667,99.8530974542585,-41.71161452716371
2020-10-21 22:00,7452,69.496,69.582,69.444,69.57,99.9379042690815,99.95098461980739,100.15187736359495,99.75009187601985,106.4809485437983
2020-10-21 23:00,9040,69.569,69.661,69.499,69.644,99.87479179828841,99.84966400551374,100.06246826434113,99.63685974668634,107.80663801406207
2020-10-22 00:00,6020,69.643,69.712,69.602,69.696,99.8421717171717,99.79066230486686,100.04071163534573,99.54061297438797,76.10240799505661
2020-10-22 01:00,5528,69.694,69.762,69.678,69.73,99.8525742148286,99.75734977771403,100.04678799795686,99.46791155747121,51.654374838582044
2020-10-22 02:00,3129,69.731,69.738,69.692,69.726,99.9242750193615,99.79032211800475,100.11088687036884,99.46975736564066,-7.170412011867681
2020-10-22 03:00,1988,69.724,69.757,69.680,69.68,100.02181400688863,99.90097588978185,100.1582546794155,99.64369710014817,-63.10596064482378
2020-10-22 04:00,1881,69.68,69.700,69.596,69.618,100.10342152891494,100.00775661466861,100.23967062306602,99.7758426062712,-88.97818599312833
2020-10-22 05:00,1313,69.62,69.656,69.586,69.586,100.11783979536115,100.05891989768057,100.28348949337736,99.83435030198378,-48.836541223794924
2020-10-22 06:00,1485,69.59,69.594,69.550,69.563,100.10292828083895,100.0976093612984,100.30963621048805,99.88558251210871,-38.79867797097431
2020-10-22 07:00,1081,69.561,69.616,69.556,69.596,100.01810448876371,100.0645152020231,100.23790583718555,99.89112456686065,50.3155503802369
2020-10-22 08:00,3820,69.596,69.643,69.508,69.548,100.049174670731,100.13041352734801,100.31219877388291,99.94862828081313,-68.96948100465805
2020-10-22 09:00,5508,69.549,69.564,69.400,69.518,100.06358065536985,100.15549929514658,100.36477244392155,99.94622614637159,-44.57289105523575
2020-10-22 10:00,3527,69.518,69.576,69.505,69.572,99.9818892657966,100.05993790605415,100.26202088768528,99.85785492442302,77.67772375500165
2020-10-22 11:00,3491,69.572,69.632,69.493,69.62,99.92933065211146,99.97515081873024,100.14442333902818,99.80587829843232,68.99327315586991
2020-10-22 12:00,2225,69.618,69.656,69.582,69.612,99.94541171062461,99.9702637476297,100.0931830464763,99.84734444878313,-8.618460742911644
2020-10-22 13:00,1809,69.612,69.668,69.558,69.61,99.96609682516879,99.96308001723891,100.05527233596992,99.87088769850789,-2.8730678618562013
2020-10-22 14:00,2575,69.609,69.671,69.592,69.658,99.93740848143788,99.89993970541788,100.00901433826148,99.79086507257428,70.39319628209944
2020-10-22 15:00,3920,69.66,69.728,69.644,69.658,99.96210054839358,99.91027591949235,100.03465594360325,99.78589589538144,-2.8710881423992807
2020-10-22 16:00,6311,69.66,69.754,69.590,69.742,99.8766883656907,99.81560609102115,99.98759330362269,99.64361887841963,117.7146138386561
2020-10-22 17:00,4566,69.742,69.766,69.704,69.742,99.91396862722605,99.83654039172949,100.03946422960996,99.63361655384902,0.0
2020-10-22 18:00,4448,69.74,69.802,69.710,69.772,99.9174453935676,99.82571805308717,100.04662376665623,99.60481233951812,45.88471465444607
2020-10-22 19:00,3676,69.773,69.800,69.710,69.716,100.014343909576,99.93430489414195,100.1207615948828,99.74784819340111,-81.69349175182687
