Datetime,Volume,Open,High,Low,Close,SMA2,SMA5,SMA10,BBANDS+σ,BBANDS-σ,Rate
2009-03-09 22:00,631.0,1.26672,1.26672,1.26225,1.26315,1.586043155635223,4.45824184761241,7.666377850391518,1018.9159163186036,996.4757632127263,-2.8183023872679622
2009-03-10 22:00,81439.0,1.2633,1.26379,1.25455,1.25778,2.132438279402658,6.420850205211403,11.175376564033797,1024.4480346485702,998.0280740508837,-4.369508430301742
2009-03-11 22:00,89482.0,1.25702,1.2678,1.2522,1.25622,0.6207176650228081,4.775954956080896,10.337083675657732,1024.1938546082722,996.5875371861579,-0.6364258325246488
2009-03-12 22:00,78340.0,1.25612,1.26637,1.24562,1.26612,-3.917244423655062,-3.191198362344451,1.3457279122554477,1013.7076272001402,988.9856404206218,7.961022832213491
2009-03-13 22:00,79390.0,1.2659,1.26644,1.24816,1.254,4.820896666526146,4.339851503304005,9.741077511753444,1023.8440972945592,995.733255177529,-9.400426573979004
2009-03-14 22:00,118610.0,1.254,1.27544,1.25304,1.26544,-4.530413742821836,-4.378010534438857,-0.859358901614584,1009.166693394053,989.1153270889403,9.122807017543776
2009-03-16 22:00,22.0,1.26568,1.26568,1.26518,1.26538,0.02370801212419933,-3.1248887631215045,-1.362574186600381,1007.7838977024933,989.4928096897517,-0.23702673661586418
2009-03-17 21:00,61746.0,1.2655,1.2727,1.25562,1.26116,1.6716648838431596,0.9985814633997532,0.9249107153657196,1008.1344358523831,993.7162413019818,-3.4294745160015885
2009-03-18 21:00,86223.0,1.26116,1.28226,1.2579,1.26823,-2.791241189617617,-4.257491006714516,-4.556860669499645,1002.8631094117106,988.0439027233117,5.605950077706167
2009-03-19 21:00,74545.0,1.26823,1.28646,1.26172,1.28369,-6.0399066274603435,-11.682934247706669,-15.364888364231222,997.039394437799,972.4657041451912,12.190217862690545
2009-03-20 21:00,88241.0,1.28369,1.29454,1.27326,1.29146,-3.012757049503057,-13.624363134427858,-19.162502670169502,998.5987333978186,963.4411284639498,6.0528632302191765
2009-03-21 21:00,71781.0,1.29146,1.29576,1.28628,1.29294,-0.5725028588096618,-10.452444609097332,-17.536506925171246,1003.1167962967755,962.1159291197164,1.1459898099824428
2009-03-22 21:00,1.0,1.29294,1.29294,1.29294,1.29294,2.2204460492503128e-13,-5.497161344705438,-14.65039315571965,1006.9117808620018,964.0010225163444,0.0
2009-03-23 21:00,497.0,1.29304,1.29304,1.28785,1.28855,1.7020158840953012,1.0595448051624832,-9.49039240530539,1012.5982608447523,968.5107376419181,-3.4724370475777104
2009-03-24 21:00,89979.0,1.28905,1.30714,1.2837,1.29674,-3.162915838221586,-3.254979380697778,-12.483318536912634,1007.986395297938,967.2021544498906,5.96563360614404
2009-03-25 21:00,85597.0,1.29674,1.30335,1.29314,1.30174,-1.9223529361111404,-5.513967940711519,-13.501245098198597,1007.3711753198702,965.8078005124772,3.8558230639911573
2009-03-26 21:00,77906.0,1.30126,1.34991,1.29865,1.34735,-17.070696112830415,-31.581167215299793,-41.57684695770456,991.7217582030297,926.8294719895704,35.41951646865343
2009-03-27 21:00,143204.0,1.34735,1.3739,1.3417,1.36648,-7.02434962922749,-34.476059207787394,-47.559582730867334,995.3721151559002,911.7351970623534,14.19824099157596
2009-03-28 21:00,81702.0,1.36648,1.37269,1.3517,1.35815,3.0619789294506568,-17.872568957721647,-34.56774029264659,1010.6535165518602,921.3922810404525,-6.095954569404564
2009-03-29 21:00,1.0,1.35816,1.35816,1.35816,1.35816,-0.0036814581518623698,-8.714304096596793,-28.915101527045703,1017.9718262767601,925.0260532072472,0.0
2009-03-30 21:00,1811.0,1.35792,1.36367,1.35622,1.36242,-1.5646179244391467,-2.8725471178593227,-26.683204680247645,1021.2802786523547,926.0590146639498,3.3138918345704815
2009-03-31 21:00,77479.0,1.36247,1.37359,1.34852,1.3632,-0.2861324812900488,-1.1141768025436676,-21.973070794228917,1025.2132285166952,931.3199287603002,0.5357916137602277
2009-04-01 21:00,105634.0,1.36328,1.36792,1.3432,1.34684,6.055106476890603,8.070756085484694,-5.86567412780935,1037.378058928432,950.9249317757345,-12.059151458247763
2009-04-02 21:00,102415.0,1.34684,1.36514,1.34186,1.35818,-4.1834427908107505,-0.30928518549504774,-9.063316217851316,1026.4925519437616,955.462711717903,8.41970835437016
2009-04-03 21:00,104032.0,1.35826,1.36408,1.34942,1.35264,2.045753192195116,2.964609951335593,-0.831313034256654,1025.3280856855238,973.0099791358621,-4.137646695036265
2009-04-04 21:00,85209.0,1.35264,1.35918,1.32576,1.3288,8.930503777532907,15.777941494390772,18.950840374449513,1034.882672107552,1003.38042241382,-17.62479299739774
2009-04-05 21:00,1.0,1.32895,1.32895,1.32895,1.32895,-0.05643712435543752,10.577816260516814,17.47832534033688,1036.9795609725618,998.2843691978729,0.0
2009-04-06 21:00,1076.0,1.32975,1.33001,1.32039,1.32277,2.3332827929031468,11.648217899624882,18.90214999129148,1041.1993696526538,996.9644834737398,-5.249106974995289
2009-04-07 21:00,81030.0,1.32277,1.32862,1.31131,1.31992,1.079028524787138,8.070864202837322,18.218984569858378,1043.1914634648433,993.580462106403,-2.1545695774775804
2009-04-08 21:00,75826.0,1.31992,1.33426,1.31742,1.32508,-1.9489502237193308,0.01811194996403445,11.853279862829188,1036.9099211209882,986.9376956266794,3.9093278380508316
2009-04-09 21:00,79179.0,1.32496,1.32864,1.31662,1.3249,0.06792734795398309,-0.4348443235265478,9.187045369406732,1032.5716040099883,985.8871475939058,-0.0452843859436881
2009-04-10 21:00,82082.0,1.3249,1.3517,1.32226,1.3461,-7.90576910003173,-13.722729736749393,-7.967171209738093,1011.7898763194238,972.339088839182,16.001207638312405
2009-04-11 21:00,73679.0,1.34614,1.34949,1.33652,1.34845,-0.8717506974274704,-11.606267513756496,-9.590878981846828,1010.3632592612537,970.5466743662441,1.7160176504672875
2009-04-13 21:00,1093.0,1.3494,1.35337,1.34874,1.35009,-0.6075514382838135,-8.304950571890782,-11.412264529567762,1006.7648939993626,970.5403226898942,0.5113383726101077
2009-04-14 21:00,74341.0,1.34987,1.35825,1.33578,1.34166,3.1367059077718804,0.43220686987575224,-5.971613046730593,1010.4504078545966,977.6419553372692,-6.082067162022883
2009-04-15 21:00,76198.0,1.34166,1.3419,1.32273,1.32724,5.417623866671001,11.586872145143085,4.717464990466167,1021.4297081708743,988.0275113222087,-10.74787949256898
2009-04-16 21:00,82485.0,1.32718,1.33084,1.31478,1.3282,-0.3614566743168356,8.19401374243247,3.9381770671985734,1020.6848598731535,987.2070238792929,0.7685468436836156
2009-04-17 21:00,74362.0,1.3282,1.33358,1.31265,1.31692,4.273575540498881,12.002822096118924,12.028331553750633,1030.0149723490529,994.1869533563802,-8.492696882999514
2009-04-18 21:00,25795.0,1.31688,1.3188,1.30925,1.31855,-0.6182943239926687,6.021800656560642,10.68856830077042,1028.874941387023,992.616848837086,1.2681489581435366
2009-04-20 21:00,1062.0,1.31833,1.32025,1.31605,1.3188,-0.0947876283894738,2.379635331793371,10.027655887486514,1029.0192529491194,991.1369496593121,0.35651164731134877
2009-04-21 21:00,47899.0,1.3188,1.33919,1.3126,1.33675,-6.736685857800921,-9.701669047184112,-2.60222331944982,1015.8222600370619,978.9800590203529,13.610858356081387
2009-04-22 21:00,73027.0,1.33673,1.33819,1.32266,1.32596,4.060495208552947,-1.9355653226534992,3.9906391233268086,1021.617239957076,986.379984695251,-8.056974856552891
2009-04-23 21:00,84145.0,1.3259,1.32974,1.31468,1.3227,1.2315691216398212,1.399187007616732,4.516134517998932,1020.2108834973775,988.8418117471977,-2.4134550116902416
2009-04-24 21:00,79107.0,1.3227,1.32688,1.31257,1.31868,1.5230910320021895,4.462681878561072,5.193213765407302,1017.1429818018207,993.2704619449559,-3.039237922431324
2009-04-25 21:00,62459.0,1.31868,1.31978,1.30178,1.30447,5.431877104240498,13.131037943346245,13.218042523245218,1025.814253259471,1000.7973207897596,-10.775927442594151
2009-04-27 21:00,817.0,1.30446,1.30758,1.30345,1.30622,-0.6700963083371276,7.159926019027985,10.285911600469804,1024.3361063079137,996.3418805549422,1.3492173006454655
2009-04-28 21:00,65523.0,1.30622,1.30622,1.28881,1.292,5.488009266339111,12.929978270241678,18.48521159392573,1036.9829958525809,1000.331245633487,-10.886374423910137
2009-04-29 21:00,69812.0,1.292,1.29944,1.28966,1.29498,-1.1512593652387832,6.381239781289956,14.512934636020974,1035.3334674375692,993.904049744163,2.3065015479876028
2009-04-30 21:00,75756.0,1.29498,1.30372,1.28854,1.30062,-2.1705506478188012,-0.7399209191391635,8.801551649265672,1030.1586105645754,987.522187823885,4.355279618218112
2009-05-01 21:00,62835.0,1.30062,1.31626,1.298,1.31436,-5.240586397381102,-9.727920334560759,-2.0456711045561335,1018.8222596372418,977.0905800718183,10.564192462056452
2009-05-02 21:00,68332.0,1.31436,1.3301,1.31133,1.3242,-3.7223702702308006,-14.427700756769697,-10.461570107556476,1007.4169762466867,971.7689473298124,7.4865333698530625
2009-05-04 21:00,858.0,1.32402,1.32562,1.32308,1.32468,-0.1811922454673649,-9.795075218656509,-10.921670887343428,1006.7085386935672,971.566969353659,0.4984818960439457
2009-05-05 21:00,69372.0,1.32467,1.32512,1.30001,1.30382,7.967743550732631,7.424320290566182,3.5088923895711632,1020.365084344794,986.6650271736672,-15.739769150052492
2009-05-06 21:00,75063.0,1.30382,1.31655,1.29649,1.3149,-4.222148895244508,1.134043777658074,-5.2422511085359265,1011.0244349043429,978.5184961170277,8.498105566719316
2009-05-07 21:00,83994.0,1.3149,1.33425,1.31206,1.32745,-4.7383164776695725,-6.378353433617443,-12.986136934763076,1005.2633146338605,968.9323236199342,9.544452049585567
2009-05-08 21:00,99356.0,1.32745,1.33856,1.3191,1.32298,1.6879425651468296,-3.1903169905173,-8.33483953409417,1010.6355677177323,972.7640301597864,-3.3673584692455267
2009-05-09 21:00,57398.0,1.32292,1.33278,1.32173,1.32745,-1.6850982154679262,-6.143356294194641,-9.009540343914784,1008.0904470644963,973.9714008393796,3.4242433404891623
2009-05-10 21:00,3.0,1.32705,1.32705,1.32675,1.32705,0.1506988662763555,-2.3266561885891823,-6.273357079576725,1007.9540788772819,979.5384798055109,0.0
2009-05-11 21:00,99.0,1.32775,1.3278,1.3259,1.32705,2.2204460492503128e-13,-0.49294390256444964,-4.27119365074469,1007.0060863555619,984.4697434925976,-0.5272076821690249
2009-05-12 21:00,74812.0,1.32705,1.34257,1.32125,1.34066,-5.0887840861064975,-8.706657770212377,-12.486445780820402,1001.0302082053113,974.1521646558168,10.255830601710485
2009-05-13 21:00,92585.0,1.3406,1.34386,1.3283,1.33296,2.8841455771745306,-1.4459494545162939,-6.065048352521601,1008.0579934529012,979.8486203989773,-5.698940772788372
2009-05-14 21:00,98862.0,1.33296,1.33748,1.3246,1.33348,-0.19499756314817063,-0.9303303343453759,-5.791100922412213,1008.8404973653383,979.6107729949217,0.3901092305846207
2009-05-15 21:00,110094.0,1.33348,1.34698,1.3252,1.3391,-2.10062909205257,-3.3286613249751347,-7.339240441006117,1003.4600742305893,981.9151778043592,4.2145364009958595
2009-05-16 21:00,96060.0,1.3391,1.36508,1.33425,1.36333,-8.926048702662227,-15.839245008979898,-21.635101904996194,994.9039551848012,962.2905611832093,18.094242401613002
2009-05-18 21:00,572.0,1.36346,1.36673,1.36346,1.36473,-0.5130535593855483,-13.284600392556236,-19.871082739813787,1000.9816176515702,959.6684743080108,0.9314538013583856
2009-05-19 21:00,87236.0,1.36463,1.36688,1.35574,1.35824,2.386271803091917,-4.770460586645703,-12.47217188203395,1008.7141087371994,966.4964578784205,-4.682587954244093
2009-05-20 21:00,83982.0,1.35824,1.3708,1.35635,1.36486,-2.4281026156926613,-5.000539265599149,-14.549301925771,1007.6361532043098,963.4759022446002,4.873954529391029
2009-05-21 21:00,112773.0,1.36486,1.37222,1.35668,1.36,1.7851703407131299,1.6398312121553167,-8.535589424863517,1012.582500084112,970.418970504123,-3.5608047711852238
2009-05-22 21:00,89800.0,1.36,1.36652,1.35259,1.36396,-1.4527101463790295,-1.1752115375963337,-8.709627487010309,1010.4585871766378,972.1977957084902,2.911764705882326
2009-05-23 21:00,83078.0,1.36396,1.3651,1.34614,1.34953,5.332064992715961,7.2267196967460805,2.5820082731983813,1021.1512881986345,984.0194008560733,-10.579489134578846
2009-05-25 21:00,291.0,1.34925,1.34955,1.34529,1.34795,0.585903476187331,6.883041801603337,4.860751677199053,1020.9235556376219,988.8216129517173,-0.9634982397628896
2009-05-26 21:00,65528.0,1.34795,1.35637,1.34236,1.35613,-3.0204921475008977,-0.45433693404812275,0.4814013664356779,1012.6337804376631,988.3292540796764,6.068474349938852
2009-05-27 21:00,78711.0,1.35618,1.3668,1.35304,1.36298,-2.5160387703488065,-5.0531719204000565,-2.798524024511226,1005.857525999627,988.5532503874069,5.014083676208276
2009-05-28 21:00,91667.0,1.36328,1.38312,1.35836,1.37806,-5.486483139486027,-13.979087627568504,-12.718595927811247,999.2012338000483,975.5226534037018,10.841499911977007
2009-05-29 21:00,95093.0,1.37806,1.39231,1.37276,1.38906,-3.9673718101884674,-16.1286795776348,-18.88261523473411,998.3127813208156,964.2763077034169,7.982235896840412
2009-05-30 21:00,86299.0,1.38912,1.40509,1.38899,1.39982,-3.8507559411284005,-16.283943361258643,-23.553204669106197,999.5410168188665,953.9029974115344,7.702718267680369
2009-06-01 21:00,251.0,1.40034,1.40226,1.3987,1.40187,-0.7314336603594122,-11.12689496115364,-22.313341398154613,1005.0320661834924,950.8354536293291,1.0925917991345182
2009-06-02 21:00,36585.0,1.40211,1.40477,1.39582,1.40172,0.053504261627460845,-5.446704353875998,-19.167780484920584,1010.4701087386694,951.5593978675005,-0.27815221344965124
2009-06-03 21:00,63510.0,1.40172,1.4022,1.38592,1.3986,1.1147795177549524,-0.2760283683145797,-14.423555484361968,1016.2478434909874,955.112087868944,-2.225836829038618
2009-06-04 21:00,70814.0,1.39854,1.40014,1.38254,1.38276,5.711334320376927,10.21265019869163,-0.6257562178468411,1026.9433495133687,971.8055295401186,-11.28319533227502
2009-06-05 21:00,80006.0,1.38276,1.39837,1.37928,1.39402,-4.046856993443805,1.2717695438524113,-5.407630883984898,1016.9052160218234,972.308712042336,8.143134021811484
2009-06-06 21:00,82589.0,1.39422,1.41692,1.39254,1.41575,-7.703977109813427,-12.209139975651926,-16.584586309429135,1003.4959977691236,963.608363876647,15.442326175209113
2009-06-07 21:00,3.0,1.41485,1.4149,1.41485,1.4149,0.30032948136284937,-9.725562843779386,-12.262309495606907,1004.2824483497568,971.3426841684424,0.03533943527589887
2009-06-08 21:00,396.0,1.4147,1.4168,1.41445,1.41445,0.15905978030298276,-7.147686937425284,-9.343953882806728,1005.6851487500627,975.7139816539811,-0.17671591150073054
2009-06-09 21:00,74621.0,1.41445,1.42464,1.40994,1.41594,-0.5262907047493661,-3.486444051240368,-8.480424224210786,1006.4753677919518,976.6354984876925,1.0534129873802478
2009-06-10 21:00,80536.0,1.41594,1.43316,1.41016,1.43028,-5.025611704614283,-8.43664080437234,-16.389840151070587,1001.9604785203957,965.5270064475824,10.12754777744821
2009-06-11 21:00,94153.0,1.43028,1.43386,1.41091,1.4163,4.923255905881687,1.4633078583878798,-5.542408405743973,1013.0770373698124,975.8688074370785,-9.77430992532938
2009-06-12 21:00,89865.0,1.4163,1.42424,1.40714,1.41848,-0.7687235689055386,0.42994534717942023,-5.891212345903988,1012.8427947678515,975.4094188692808,1.5392219162607292
2009-06-13 21:00,85933.0,1.4181,1.42675,1.39327,1.39683,7.719815766605576,13.324067580739081,9.363753266889566,1028.6487457425817,990.1667149791949,-14.998942246668006
2009-06-15 21:00,122.0,1.39706,1.39772,1.39608,1.39708,-0.08947633088555808,10.476891872160623,10.199900927142489,1026.0063116388271,994.4978828239089,0.014315777418386487
2009-06-16 21:00,84774.0,1.39708,1.40032,1.38058,1.39004,2.529100356561861,9.811853849247917,14.969692743539179,1031.8844303628848,998.280169216983,-5.039081512869812
2009-06-17 21:00,71317.0,1.3897,1.41025,1.38524,1.40642,-5.8403175295238166,-3.3117447537125617,2.5932983631419457,1019.1408998761642,986.0524278637713,12.03137367777223
2009-06-18 21:00,80439.0,1.40652,1.41438,1.39152,1.39842,2.8562879132406054,-0.4735034839467739,7.128320890675671,1024.3089617619983,989.9986139305688,-5.758894292295876
2009-06-19 21:00,73236.0,1.39826,1.41778,1.39448,1.41082,-4.404292062474633,-7.3017949951130365,-1.9575149720826648,1014.8592968447525,981.2295025768602,8.982592650866009
2009-06-20 21:00,69841.0,1.41096,1.4129,1.3936,1.40165,3.265806167350679,-0.1284283229020921,3.5480804466785605,1020.2284248163043,986.8803398539053,-6.598344389635376
2009-06-22 21:00,514.0,1.40105,1.40336,1.3992,1.39965,0.7142092222322287,2.669958012016366,2.7960730526125093,1015.2671724196398,990.3327990017863,-0.9992505620783313
2009-06-23 21:00,70295.0,1.39956,1.40021,1.3756,1.38026,6.999485297757232,12.885199255897847,14.175349088636022,1028.8571253051557,999.6954662355679,-13.790048300894476
2009-06-24 21:00,78716.0,1.38032,1.39332,1.37482,1.3837,-1.2438172324692258,8.288171303529682,9.198726679810985,1022.2766619868911,996.2056679979318,2.4487075460762275
2009-06-25 21:00,75179.0,1.38386,1.39856,1.38066,1.39426,-3.7941437562192357,-1.69121455991318,1.4119386396491644,1014.3829140770249,988.4429577115936,7.515211076264914
2009-06-26 21:00,67433.0,1.39418,1.40015,1.38719,1.39008,1.5023814489143283,-0.352559839890742,3.9129719909838934,1017.183333227752,990.6579420945309,-2.9407967407364852
2009-06-27 21:00,57001.0,1.39004,1.40134,1.38828,1.39365,-1.2816303228183852,-3.781402329030154,1.6067162892400026,1014.6176717496907,988.5983437491785,2.5970475669765714
2009-06-29 21:00,314.0,1.39385,1.39628,1.39356,1.3949,-0.4481612021190915,-2.571228793617259,-0.11542712170227777,1011.8692210688989,987.8999380106043,0.7533091796104282
2009-06-30 21:00,59913.0,1.3951,1.39572,1.38268,1.38656,3.0029295706325376,3.8366762318345367,5.030741375217032,1017.4344311415049,992.652402461079,-6.12142498745609
2009-07-01 21:00,68996.0,1.3865,1.41095,1.38278,1.40774,-7.551134140570556,-9.387984559746911,-10.350022863667045,1001.0702441804757,978.3364644446959,15.319148936170158
2009-07-02 21:00,78191.0,1.4076,1.41384,1.38885,1.39291,5.3092685850155945,1.6082859586772227,-0.38703456256576224,1010.3766872720882,988.8493933792095,-10.436203466893913
2009-07-03 21:00,58823.0,1.39287,1.40136,1.389,1.39884,-2.1218629537847455,-1.8962235067540862,-4.6934481904187,1005.9282078902603,984.7068897620796,4.286114282022034
2009-07-04 21:00,53104.0,1.39888,1.41182,1.39831,1.40555,-2.3898193010872353,-5.157169215633823,-7.664027509085728,1002.6054863103773,982.1250462213711,4.768100194441393
2009-07-05 21:00,4.0,1.4057,1.4057,1.4057,1.4057,-0.05335562413958421,-2.5300528338744708,-6.194718600589709,1003.518870675864,984.1299875442395,0.0
2009-07-06 21:00,116.0,1.4059,1.4073,1.4053,1.40669,-0.3519518253387884,-3.3838618246379215,-6.009390080961639,1004.4054685201189,983.6117918570778,0.5619176328331094
2009-07-07 21:00,46966.0,1.40665,1.41034,1.39824,1.40823,-0.5469352231206178,-2.2948703958073335,-5.806361559280188,1004.5908188682918,983.8301066907426,1.1232360572993545
2009-07-08 21:00,56860.0,1.40829,1.41524,1.40014,1.40327,1.7657408237423209,1.8639042431517263,-1.5911231399112713,1008.4258968607835,988.3943871900398,-3.564606721626955
2009-07-09 21:00,59962.0,1.40338,1.42012,1.40012,1.41417,-3.8612958857367032,-4.648134977977917,-7.954219514189061,1002.9537563475396,981.2009068117687,7.688580427254097
2009-07-10 21:00,62035.0,1.41415,1.41548,1.39893,1.40036,4.918757969265393,4.406285363072407,2.8423675662200205,1010.7987902854456,994.894031560365,-9.751440794823724
2009-07-11 21:00,34057.0,1.40038,1.40277,1.39284,1.39801,0.8401273912697531,4.85084178146256,3.8288277980995007,1012.0443420516245,995.627992194911,-1.6923977777460284
2009-07-12 21:00,1.0,1.39796,1.39796,1.39796,1.39796,0.017883041333986903,3.423416087505539,4.224376142182621,1011.3359297844078,997.130693008804,0.0
2009-07-13 21:00,324.0,1.39756,1.39756,1.39566,1.39586,0.7519416561152602,3.869682770404554,5.515402773394491,1013.1729002545311,997.8883809627819,-1.2164057357106766
2009-07-14 21:00,49541.0,1.39597,1.39988,1.38768,1.39835,-0.8907316213745637,-0.17307608453498316,3.220039837702755,1011.0952601421159,995.3551993279732,1.7049076985895464
2009-07-15 21:00,54616.0,1.39831,1.40506,1.39042,1.39239,2.1379179951331198,2.957436330441412,6.542088439157549,1015.4947399568604,997.6323293268886,-4.2336820876629115
2009-07-16 21:00,59994.0,1.39227,1.39382,1.38328,1.3883,1.471940725948919,4.507581103039257,8.170806472238775,1018.4028386904037,998.0057185378606,-2.8514584096474156
2009-07-17 21:00,58745.0,1.3882,1.40731,1.38589,1.40198,-4.890754514713021,-4.721610169679845,-2.08136681298337,1007.2707179297291,988.5708775281231,9.926523555683548
2009-07-18 21:00,54337.0,1.402,1.40308,1.38784,1.39368,2.973303378709918,0.9036728458850976,3.1707327911823606,1012.604541715939,993.7469880469902,-5.934379457917178
2009-07-20 21:00,49.0,1.39341,1.39503,1.39324,1.39488,-0.43023706725640204,-0.45462271042542,0.9293970659572015,1006.4241555892943,995.4355025891864,1.0549658750833282
2009-07-21 21:00,54994.0,1.39488,1.40014,1.38979,1.39778,-1.0378976705746685,-1.7586173898137192,-1.332284025781031,1003.852233488725,993.4849726524412,2.079031888047807
2009-07-22 21:00,58307.0,1.39782,1.40146,1.39122,1.39657,0.4331104015992594,0.29210165918142145,-0.5694138951173644,1004.5360692905283,994.3254270898889,-0.8942496172611447
2009-07-23 21:00,50191.0,1.39666,1.41348,1.39636,1.41065,-5.003101834843182,-8.498777911820715,-9.692015231466304,998.4681784356991,982.2414235208454,10.016754256583527
2009-07-24 21:00,58756.0,1.41081,1.41662,1.40562,1.41482,-1.4747726413086366,-8.43227981959102,-11.287507536297104,999.7813606860218,977.7705540451807,2.842338798279052
2009-07-25 21:00,49954.0,1.41477,1.41508,1.40636,1.41015,1.6544828025134546,-2.9515557564842774,-7.13813447686497,1004.9010000211498,980.8735629686028,-3.26554846370793
2009-07-27 21:00,100.0,1.4099,1.41125,1.40975,1.40975,0.14185906325927064,-0.9665957494225468,-5.615310781526808,1006.4413710622357,982.3594801525181,-0.10639052415055852
