Datetime,Volume,Open,High,Low,Close,Rate
2019-09-16 06:00,687,134.189,134.610,134.100,134.61,0.003137365953990422
2019-09-16 07:00,2603,134.616,134.878,134.600,134.727,0.0008245676591191982
2019-09-16 08:00,1242,134.73,134.764,134.656,134.66,-0.0005195576337860401
2019-09-16 09:00,2530,134.662,134.686,134.244,134.466,-0.0014554959825340329
2019-09-16 10:00,1888,134.464,134.569,134.333,134.526,0.0004610899571633435
2019-09-16 11:00,1089,134.524,134.524,134.380,134.496,-0.00020814129820694884
2019-09-16 12:00,914,134.499,134.598,134.434,134.504,3.717499758359135e-05
2019-09-16 13:00,777,134.506,134.521,134.361,134.434,-0.0005352921059283804
2019-09-16 14:00,997,134.436,134.508,134.412,134.474,0.0002826623820999025
2019-09-16 15:00,2448,134.476,134.617,134.294,134.386,-0.0006692644040572549
2019-09-16 16:00,3333,134.384,134.516,134.232,134.398,0.00010417906893685264
2019-09-16 17:00,2432,134.4,134.412,133.945,133.966,-0.003229166666666648
2019-09-16 18:00,2496,133.969,134.122,133.880,134.109,0.001045017877270225
2019-09-16 19:00,2290,134.107,134.264,134.052,134.182,0.0005592549233074234
2019-09-16 20:00,2264,134.185,134.206,133.998,134.07,-0.0008570257480344978
2019-09-16 21:00,4500,134.072,134.437,134.072,134.278,0.001536487857270637
2019-09-16 22:00,2711,134.28,134.383,134.234,134.292,8.936550491510615e-05
2019-09-16 23:00,3965,134.29,134.334,133.893,134.162,-0.0009531610693274698
2019-09-17 00:00,3009,134.159,134.240,134.058,134.1,-0.00043977668289117765
2019-09-17 01:00,1935,134.098,134.189,134.022,134.16,0.0004623484317438246
2019-09-17 02:00,1394,134.157,134.226,134.088,134.174,0.00012671720446935983
2019-09-17 03:00,1089,134.171,134.316,134.157,134.23,0.00043973735009799063
2019-09-17 04:00,1369,134.232,134.324,134.207,134.31,0.0005810834972287007
2019-09-17 05:00,844,134.308,134.427,134.282,134.411,0.0007668940048247956
2019-09-17 06:00,211,134.424,134.438,134.328,134.35,-0.0005504969350712095
2019-09-17 07:00,961,134.346,134.403,134.294,134.382,0.0002679648072886529
2019-09-17 08:00,803,134.38,134.425,134.337,134.385,3.720791784488356e-05
2019-09-17 09:00,1955,134.383,134.402,134.200,134.388,3.720708720593715e-05
2019-09-17 10:00,2264,134.391,134.548,134.293,134.3,-0.0006771286767713595
2019-09-17 11:00,1065,134.298,134.312,134.188,134.294,-2.9784509076759725e-05
2019-09-17 12:00,1195,134.296,134.319,134.222,134.258,-0.00028295705009816
