,Nearest Neighbors,Linear SVM,RBF SVM,Decision Tree,Random Forest,AdaBoost,Naive Bayes,Linear Discriminant Analysis,Quadratic Discriminant Analysis
USD_JPY,-23.80000000000001,-97.90000000000003,-94.0,-66.70000000000005,-17.950000000000045,-37.450000000000045,-45.25,-23.80000000000001,-80.35000000000002
EUR_JPY,-0.4000000000000341,-56.950000000000045,-12.100000000000023,11.299999999999955,-47.200000000000045,-25.75,1.5499999999999545,-37.450000000000045,3.5
AUD_JPY,36.64999999999998,26.899999999999977,26.899999999999977,-56.950000000000045,-8.200000000000045,63.94999999999993,15.199999999999989,11.299999999999955,26.899999999999977
GBP_JPY,-35.5,15.199999999999989,15.199999999999989,9.349999999999966,-33.55000000000001,-25.75,56.14999999999998,7.399999999999977,-14.050000000000011
NZD_JPY,-49.150000000000034,11.299999999999955,28.850000000000023,-16.0,-6.25,-12.100000000000023,3.5,32.75,5.449999999999989
CAD_JPY,-43.30000000000001,-45.25,-43.30000000000001,-49.150000000000034,-33.55000000000001,-19.900000000000034,-45.25,-33.55000000000001,-19.900000000000034
CHF_JPY,-21.850000000000023,-0.4000000000000341,-6.25,13.25,-12.100000000000023,-19.900000000000034,-0.4000000000000341,-6.25,-27.700000000000045
ZAR_JPY,-10.150000000000034,-16.0,-17.950000000000045,-35.5,1.5499999999999545,-37.450000000000045,-43.30000000000001,5.449999999999989,-31.600000000000023
Average,-18.43750000000002,-20.387500000000024,-12.831250000000011,-23.800000000000026,-19.65625000000003,-14.293750000000031,-7.225000000000016,-5.5187500000000185,-17.21875000000002
