Datetime,Volume,Open,High,Low,Close,Rate
2013-12-13 07:00,110724,92.382,92.947,92.075,92.534,0.0016453421662228683
2013-12-16 07:00,86429,92.546,92.564,91.821,92.178,-0.003976400924945531
2013-12-17 07:00,81974,92.178,92.302,91.224,91.364,-0.008830740523769153
2013-12-18 07:00,139093,91.366,92.529,91.045,92.404,0.011360900116016863
2013-12-19 07:00,112750,92.404,92.463,91.706,92.419,0.0001623306350374504
2013-12-20 07:00,101937,92.418,93.016,92.286,92.864,0.00482589971650542
2013-12-23 07:00,54842,92.804,93.089,92.778,93.008,0.0021981811128829955
2013-12-24 07:00,45312,93.01,93.154,92.800,93.046,0.0003870551553596534
2013-12-26 07:00,57402,93.156,93.426,92.966,93.225,0.0007406930310445747
2013-12-27 07:00,80284,93.224,93.548,93.024,93.231,7.508796018182861e-05
2013-12-30 07:00,68015,93.198,93.772,93.078,93.574,0.004034421339513775
2013-12-31 07:00,51850,93.575,94.076,93.439,93.944,0.003943360940422119
2014-01-02 07:00,109696,93.526,93.973,93.153,93.394,-0.0014113722387356542
2014-01-03 07:00,102734,93.398,94.042,92.902,93.8,0.004304160688665721
2014-01-06 07:00,104253,93.892,94.076,93.199,93.458,-0.004622332041068435
2014-01-07 07:00,102780,93.458,93.542,92.992,93.38,-0.0008345994992403321
2014-01-08 07:00,112657,93.378,93.830,93.226,93.333,-0.0004819122277196096
2014-01-09 07:00,101178,93.333,93.431,92.938,93.276,-0.0006107164668445476
2014-01-10 07:00,121201,93.274,93.721,93.039,93.702,0.004588631344211648
2014-01-13 07:00,112750,93.576,93.857,93.190,93.254,-0.0034410532615199254
2014-01-14 07:00,105379,93.252,93.562,92.976,93.434,0.0019517007678119737
2014-01-15 07:00,96316,93.432,93.440,92.736,93.224,-0.00222621799811626
2014-01-16 07:00,105507,93.224,93.268,91.628,92.042,-0.012679138419291192
2014-01-17 07:00,80117,92.04,92.144,91.408,91.604,-0.004737070838765831
2014-01-20 07:00,66247,91.419,91.869,91.055,91.792,0.004080114637001113
2014-01-21 07:00,90927,91.802,92.438,91.549,91.848,0.0005010784078777398
2014-01-22 07:00,96931,91.85,92.695,91.688,92.518,0.007272727272727342
2014-01-23 07:00,140356,92.518,92.619,90.238,90.533,-0.02145528437709418
2014-01-24 07:00,161606,90.535,90.870,88.540,88.909,-0.017959905009112393
2014-01-27 07:00,144227,88.892,90.080,88.450,89.62,0.008189713360032496
2014-01-28 07:00,112181,89.622,90.972,89.543,90.372,0.00836848095333735
2014-01-29 07:00,168532,90.371,91.118,89.030,89.392,-0.010833121244647057
2014-01-30 07:00,129027,89.392,90.461,88.976,90.336,0.010560229103275491
2014-01-31 07:00,140240,90.334,90.733,88.859,89.278,-0.011689950627670614
2014-02-03 07:00,139979,89.39,89.843,88.242,88.384,-0.01125405526345229
2014-02-04 07:00,158109,88.384,90.904,88.260,90.719,0.026418808834178062
2014-02-05 07:00,137938,90.718,90.801,89.833,90.4,-0.0035053682841332244
2014-02-06 07:00,123083,90.4,91.650,90.400,91.475,0.011891592920353855
2014-02-07 07:00,127897,91.474,91.867,90.910,91.686,0.0023175984432735343
2014-02-10 07:00,77523,91.828,91.874,90.930,91.508,-0.003484775885350954
2014-02-11 07:00,95103,91.51,92.904,91.343,92.762,0.013681564856299806
2014-02-12 07:00,87883,92.726,92.979,92.334,92.553,-0.001865711882319973
