Datetime,Volume,Open,High,Low,Close,Rate
2015-04-27 06:00,91876,97.526,98.689,97.526,98.496,0.009946065664540727
2015-04-28 06:00,107140,98.483,98.935,98.285,98.809,0.0033102159763613356
2015-04-29 06:00,134763,98.812,99.494,98.637,99.022,0.0021252479455937333
2015-04-30 06:00,133711,99.02,99.186,98.486,98.852,-0.0016966269440516276
2015-05-01 06:00,86274,98.884,99.184,98.412,98.859,-0.0002528214878039489
2015-05-04 06:00,65016,98.907,99.378,98.554,99.33,0.004276744820892372
2015-05-05 06:00,93886,99.317,99.998,99.032,99.325,8.05501575763442e-05
2015-05-06 06:00,103931,99.328,99.918,98.962,99.171,-0.00158062177835048
2015-05-07 06:00,105687,99.19,99.287,98.236,98.72,-0.004738380885169865
2015-05-08 06:00,115620,98.723,99.441,98.617,99.192,0.004750666004882288
2015-05-11 06:00,66932,99.06,99.402,98.730,99.238,0.0017968907732686984
2015-05-12 06:00,82166,99.252,100.042,99.204,99.731,0.004826099222181913
2015-05-13 06:00,89081,99.73,100.094,99.392,99.644,-0.0008623282863731928
2015-05-14 06:00,89220,99.633,99.920,99.214,99.446,-0.0018768881796191786
2015-05-15 06:00,85910,99.433,99.778,99.104,99.333,-0.001005702332223794
2015-05-18 06:00,68443,99.366,99.570,98.516,98.666,-0.007044663164462722
2015-05-19 06:00,101657,98.666,98.904,98.340,98.659,-7.094642531359123e-05
2015-05-20 06:00,112097,98.676,99.515,98.608,99.412,0.007458753901657994
2015-05-21 06:00,97946,99.422,99.504,98.906,99.196,-0.0022731387419283365
2015-05-22 06:00,98166,99.225,99.304,98.634,98.964,-0.0026303854875283014
2015-05-25 06:00,41306,98.878,99.039,98.631,98.718,-0.0016181557070328748
2015-05-26 06:00,113250,98.7,99.472,98.672,99.03,0.003343465045592688
2015-05-27 06:00,120420,98.992,99.510,98.931,99.31,0.0032123807984483373
2015-05-28 06:00,132030,99.284,99.804,99.116,99.682,0.004008702308529029
2015-05-29 06:00,121544,99.68,99.819,99.008,99.708,0.00028089887640440995
2015-06-01 06:00,100626,99.732,99.776,99.133,99.656,-0.0007620422732923576
2015-06-02 06:00,114713,99.626,100.227,99.504,100.076,0.004516893180494937
2015-06-03 06:00,122364,100.068,100.082,99.656,99.768,-0.002997961386257317
2015-06-04 06:00,116720,99.763,99.992,99.406,99.477,-0.0028667943024969313
2015-06-05 06:00,111173,99.481,101.048,99.459,101.009,0.01535971693087128
2015-06-08 06:00,106323,101.005,101.006,100.274,100.317,-0.006811543982971164
2015-06-09 06:00,123611,100.334,101.002,99.992,100.792,0.004564753722566611
2015-06-10 06:00,161076,100.794,100.913,99.515,100.111,-0.006776196995852856
2015-06-11 06:00,130583,100.111,100.604,99.946,100.391,0.0027968954460548903
2015-06-12 06:00,106739,100.396,100.668,100.026,100.207,-0.0018825451213196457
2015-06-15 06:00,87615,100.056,100.394,99.894,100.132,0.0007595746382026827
2015-06-16 06:00,80623,100.204,100.424,99.943,100.328,0.0012374755498783425
2015-06-17 06:00,103816,100.384,101.006,100.249,100.952,0.005658272234619041
2015-06-18 06:00,125735,100.884,101.151,100.423,100.58,-0.003013361880972226
2015-06-19 06:00,96024,100.575,100.824,99.763,99.993,-0.0057867263236391535
2015-06-22 06:00,89676,100.282,100.832,99.962,100.218,-0.0006382002752237984
2015-06-23 06:00,82587,100.215,100.578,100.138,100.536,0.0032031133063912384
2015-06-24 06:00,92756,100.55,100.856,99.843,100.014,-0.00533068125310792
2015-06-25 06:00,83553,100.006,100.388,99.601,100.302,0.0029598224106554254
2015-06-26 06:00,80709,100.304,100.602,99.795,100.533,0.002283059499122659
2015-06-29 06:00,150733,99.454,99.848,98.730,98.804,-0.006535684839222068
2015-06-30 06:00,120392,98.807,99.050,97.619,98.036,-0.0078030908741283595
2015-07-01 06:00,96845,98.038,98.504,97.770,97.842,-0.00199922479038738
2015-07-02 06:00,97685,97.829,98.161,97.616,98.118,0.0029541342546688765
2015-07-03 06:00,74205,98.128,98.148,97.356,97.644,-0.004932333278982499
2015-07-06 06:00,111273,96.782,97.574,96.604,96.881,0.0010229174846562766
2015-07-07 06:00,115365,96.876,96.996,95.600,96.424,-0.0046657582889466755
2015-07-08 06:00,145685,96.446,96.460,94.544,94.697,-0.018134500134790402
2015-07-09 06:00,120443,94.711,95.861,94.529,95.478,0.008098320152886106
2015-07-10 06:00,120712,95.477,97.024,95.454,96.99,0.015846748431559338
2015-07-13 06:00,102127,96.193,97.126,96.191,96.872,0.007058725686900315
2015-07-14 06:00,91927,96.882,96.994,96.352,96.938,0.0005780227493238928
2015-07-15 06:00,104839,96.928,97.030,95.562,95.828,-0.011348629910861613
2015-07-16 06:00,84017,95.829,96.060,95.676,95.8,-0.00030262237944668485
2015-07-17 06:00,67536,95.755,95.820,95.364,95.652,-0.0010756618453343892
2015-07-20 06:00,54876,95.576,95.850,95.476,95.632,0.0005859211517536997
2015-07-21 06:00,86632,95.636,96.040,95.554,95.681,0.000470534108494727
2015-07-22 06:00,81861,95.679,95.730,94.974,95.119,-0.0058529039810198925
2015-07-23 06:00,86386,95.12,95.685,94.898,95.052,-0.0007148864592093969
2015-07-24 06:00,77382,95.027,95.246,94.492,94.907,-0.0012627989939701827
2015-07-27 06:00,87644,94.906,95.036,94.417,94.538,-0.0038775209154322085
2015-07-28 06:00,86818,94.54,95.710,94.382,95.614,0.01136027078485295
2015-07-29 06:00,95472,95.611,96.176,95.325,95.737,0.0013178399974897298
2015-07-30 06:00,95158,95.727,95.937,95.344,95.47,-0.0026847180001463014
2015-07-31 06:00,121344,95.453,95.561,94.633,94.658,-0.008328706274292077
2015-08-03 06:00,84385,94.652,94.764,94.166,94.28,-0.003930186366901913
2015-08-04 06:00,96157,94.277,94.606,94.098,94.29,0.00013789153239926206
2015-08-05 06:00,98519,94.287,95.020,94.176,94.75,0.004910539098709195
2015-08-06 06:00,82070,94.741,95.236,94.580,95.152,0.004338142937059999
2015-08-07 06:00,98671,95.137,95.458,94.486,94.588,-0.005770625518988475
2015-08-10 06:00,82523,94.642,95.890,94.518,95.852,0.012785021449250946
2015-08-11 06:00,103473,95.797,96.016,94.984,95.402,-0.004123302399866343
2015-08-12 06:00,121491,95.416,95.790,94.978,95.686,0.00282971409407238
2015-08-13 06:00,91167,95.695,95.986,95.012,95.268,-0.004462093108312791
2015-08-14 06:00,76521,95.27,95.418,94.892,94.928,-0.003589797417865002
2015-08-17 06:00,64342,94.92,95.232,94.680,95.092,0.0018120522545300994
2015-08-18 06:00,66669,95.074,95.368,94.688,95.276,0.002124660790542085
2015-08-19 06:00,91733,95.275,95.390,94.183,94.299,-0.010244030438205185
2015-08-20 06:00,90818,94.305,94.785,94.041,94.304,-1.060389162827819e-05
2015-08-21 06:00,123608,94.303,94.432,92.462,92.572,-0.018355725692713855
2015-08-24 06:00,239274,92.474,92.576,87.449,89.135,-0.036107446417371354
2015-08-25 06:00,218980,89.127,91.354,88.824,89.114,-0.00014585927945505873
2015-08-26 06:00,186919,89.114,90.417,88.774,90.188,0.012051978364791145
2015-08-27 06:00,150992,90.189,92.050,90.086,91.702,0.016775881759416397
2015-08-28 06:00,140674,91.693,92.228,90.812,92.194,0.00546388492033203
2015-08-29 06:00,2,92.194,92.194,92.194,92.194,0.0
2015-08-31 06:00,116320,92.078,92.429,90.858,92.255,0.0019222832815655477
2015-09-01 06:00,187349,92.254,92.312,90.028,90.032,-0.02408567650183199
2015-09-02 06:00,165332,90.006,91.154,89.966,90.696,0.007666155589627333
2015-09-03 06:00,133508,90.706,91.467,90.214,91.1,0.004343703834365877
2015-09-04 06:00,140607,91.102,91.161,89.530,89.625,-0.016212596869443083
2015-09-07 06:00,87617,89.686,90.162,89.448,89.635,-0.0005686506255157096
2015-09-08 06:00,114407,89.633,90.910,89.332,90.704,0.011948724242187564
2015-09-09 06:00,125759,90.704,92.072,90.692,90.892,0.0020726759569589257
2015-09-10 06:00,165048,90.892,91.863,90.359,91.019,0.0013972626853849576
