Datetime,Volume,Open,Close,Rate,class
2020-07-13 06:00,85131.0,113.691,113.942,0.002207738519319828,1
2020-07-14 06:00,98685.0,113.878,114.081,0.0017826094592458856,1
2020-07-15 06:00,95923.0,114.117,113.244,-0.007650043376534649,-1
2020-07-16 06:00,92854.0,113.232,113.42,0.0016603080401300196,1
2020-07-17 06:00,69395.0,113.412,114.032,0.005466793637357513,1
2020-07-20 06:00,94423.0,113.918,114.25,0.002914377008023259,1
2020-07-21 06:00,85314.0,114.204,114.468,0.0023116528317748066,1
2020-07-22 06:00,97433.0,114.462,115.264,0.007006692177316424,1
2020-07-23 06:00,88216.0,115.27,115.49,0.0019085625054220427,1
2020-07-24 06:00,123931.0,115.5,115.302,-0.0017142857142856563,-1
2020-07-27 06:00,150989.0,115.179,114.551,-0.005452382812839147,-1
2020-07-28 06:00,141338.0,114.566,114.49,-0.0006633730775274306,-1
2020-07-29 06:00,139977.0,114.476,114.966,0.00428037317865749,1
2020-07-30 06:00,144650.0,115.002,115.213,0.0018347506999878136,1
2020-07-31 06:00,203785.0,115.22,115.954,0.006370421801770479,1
2020-08-03 06:00,168797.0,115.948,115.446,-0.004329527029357948,-1
2020-08-04 06:00,117526.0,115.493,115.754,0.002259877221996224,1
2020-08-05 06:00,129669.0,115.789,116.234,0.0038431975403535154,1
2020-08-06 06:00,139745.0,116.26,116.025,-0.002021331498365727,-1
2020-08-07 06:00,134857.0,116.1,116.096,-3.445305770879137e-05,-1
2020-08-10 06:00,93411.0,115.976,115.724,-0.002172863351038106,-1
2020-08-11 06:00,133944.0,115.704,116.156,0.003906520085736123,1
2020-08-12 06:00,128607.0,116.151,117.202,0.009048566090692305,1
2020-08-13 06:00,111153.0,117.263,117.54,0.002362211439243419,1
2020-08-14 06:00,98179.0,117.455,117.26,-0.0016602102933037605,-1
2020-08-17 06:00,93356.0,117.241,116.919,-0.0027464794739042037,-1
2020-08-18 06:00,115721.0,116.956,116.63,-0.0027873730291734294,-1
2020-08-19 06:00,139500.0,116.657,115.966,-0.005923347934543169,-1
2020-08-20 06:00,144204.0,115.98,116.556,0.004966373512674542,1
2020-08-21 06:00,119890.0,116.585,116.066,-0.004451687609898282,-1
2020-08-24 06:00,98540.0,115.961,116.216,0.002199015186140129,1
2020-08-25 06:00,113069.0,116.206,117.2,0.00855377519233086,1
2020-08-26 06:00,109809.0,117.157,116.696,-0.003934890787575634,-1
2020-08-27 06:00,183556.0,116.784,117.222,0.003750513769009352,1
2020-08-28 06:00,186968.0,117.256,116.53,-0.006191580814627815,-1
2020-08-31 06:00,145070.0,116.471,117.184,0.006121695529359187,1
2020-09-01 06:00,153148.0,117.213,116.53,-0.005826998711746929,-1
2020-09-02 06:00,122237.0,116.568,116.604,0.0003088326127239154,1
2020-09-03 06:00,118394.0,116.552,116.765,0.0018275104674307936,1
2020-09-04 06:00,113676.0,116.774,116.302,-0.004041995649716497,-1
2020-09-07 06:00,54336.0,116.286,115.994,-0.0025110503413996663,-1
2020-09-08 06:00,117848.0,115.962,115.523,-0.003785722909228947,-1
2020-09-09 06:00,107260.0,115.517,116.369,0.007375537799631257,1
2020-09-10 06:00,123369.0,116.351,116.551,0.0017189366657785739,1
2020-09-11 06:00,84402.0,116.572,116.81,0.0020416566585457875,1
2020-09-14 06:00,80138.0,116.738,116.396,-0.0029296373074748474,-1
2020-09-15 06:00,90532.0,116.372,116.114,-0.0022170281511016015,-1
2020-09-16 06:00,126155.0,116.056,115.404,-0.005617977528089896,-1
2020-09-17 06:00,105803.0,115.365,115.303,-0.000537424695531553,-1
2020-09-18 06:00,77295.0,115.314,114.717,-0.005177168427077322,-1
2020-09-21 06:00,119366.0,114.877,114.424,-0.003943348102753282,-1
2020-09-22 06:00,109690.0,114.507,114.076,-0.003763962028522375,-1
2020-09-23 06:00,112378.0,114.117,114.044,-0.0006396943487824557,-1
2020-09-24 06:00,115396.0,114.059,113.733,-0.0028581698945282126,-1
2020-09-25 06:00,93739.0,113.746,113.709,-0.0003252861639089896,-1
2020-09-28 06:00,87186.0,113.55,114.119,0.005011008366358456,1
2020-09-29 06:00,94496.0,114.115,114.923,0.00708057661131321,1
2020-09-30 06:00,121683.0,114.82,114.49,-0.002874063751959574,-1
2020-10-01 06:00,114843.0,114.552,114.905,0.0030815699420350096,1
2020-10-02 06:00,112282.0,114.818,114.406,-0.003588287550732393,-1
2020-10-05 06:00,86842.0,114.534,115.542,0.008800880088008762,1
2020-10-06 06:00,94847.0,115.51,115.075,-0.003765907713617888,-1
2020-10-07 06:00,82750.0,115.053,115.548,0.004302364997001422,1
2020-10-08 06:00,72371.0,115.524,115.618,0.0008136837367126665,1
2020-10-09 06:00,79869.0,115.622,116.043,0.0036411755548252625,1
2020-10-12 06:00,69130.0,116.088,115.822,-0.0022913651712493208,-1
2020-10-13 06:00,80374.0,115.847,115.292,-0.004790801660811179,-1
2020-10-14 06:00,73906.0,115.241,115.128,-0.0009805537959580318,-1
2020-10-15 06:00,102855.0,115.072,115.33,0.002242074527252464,1
2020-10-16 06:00,77971.0,115.296,115.235,-0.0005290729947266778,-1
2020-10-19 06:00,82489.0,115.17,115.838,0.005800121559433812,1
