Datetime,Volume,Open,Close,Rate,class
2020-07-13 06:00,15790.0,120.905,121.704,0.006608494272362536,1
2020-07-14 06:00,17954.0,121.711,122.243,0.004371010015528559,1
2020-07-15 06:00,16996.0,122.258,122.032,-0.0018485497881529152,-1
2020-07-16 06:00,17577.0,122.017,122.116,0.0008113623511478217,1
2020-07-17 06:00,13359.0,122.141,122.332,0.001563766466624543,1
2020-07-20 06:00,21044.0,122.251,122.802,0.0045071205961505585,1
2020-07-21 06:00,21376.0,122.77,123.112,0.0027856968314734767,1
2020-07-22 06:00,24122.0,123.153,123.994,0.006828903883786785,1
2020-07-23 06:00,19105.0,124.003,123.926,-0.0006209527188858187,-1
2020-07-24 06:00,25129.0,123.933,123.698,-0.0018961858423504122,-1
2020-07-27 06:00,26346.0,123.577,123.83,0.002047306537624316,1
2020-07-28 06:00,22823.0,123.855,123.12,-0.00593435872592951,-1
2020-07-29 06:00,21558.0,123.132,123.704,0.00464542117402453,1
2020-07-30 06:00,24047.0,123.698,124.069,0.0029992400847225448,1
2020-07-31 06:00,36818.0,124.025,124.711,0.005531142914734875,1
2020-08-03 06:00,28052.0,124.709,124.623,-0.0006896054013743878,-1
2020-08-04 06:00,19865.0,124.64,124.77,0.001043003851091106,1
2020-08-05 06:00,21493.0,124.785,125.283,0.003990864286572943,1
2020-08-06 06:00,25597.0,125.269,125.363,0.0007503851711117203,1
2020-08-07 06:00,23883.0,125.341,124.854,-0.003885400627089259,-1
2020-08-10 06:00,17544.0,124.814,124.365,-0.003597352861057238,-1
2020-08-11 06:00,22401.0,124.376,125.02,0.005177847816298894,1
2020-08-12 06:00,22300.0,125.01,125.97,0.007679385649148018,1
2020-08-13 06:00,20953.0,125.949,126.328,0.0030091544990433023,1
2020-08-14 06:00,16040.0,126.312,126.234,-0.0006175185255557901,-1
2020-08-17 06:00,16922.0,126.266,125.84,-0.0033738298512663895,-1
2020-08-18 06:00,21718.0,125.831,125.764,-0.0005324602045601424,-1
2020-08-19 06:00,22925.0,125.81,125.459,-0.0027899213099117645,-1
2020-08-20 06:00,21091.0,125.624,125.478,-0.001162198306056174,-1
2020-08-21 06:00,19838.0,125.466,124.818,-0.005164745827554845,-1
2020-08-24 06:00,14220.0,124.737,124.926,0.0015151879554583417,1
2020-08-25 06:00,18414.0,124.953,125.899,0.007570846638335998,1
2020-08-26 06:00,16749.0,125.922,125.383,-0.004280427566271196,-1
2020-08-27 06:00,33178.0,125.39,125.969,0.004617593109498314,1
2020-08-28 06:00,33667.0,125.977,125.444,-0.004230931042968171,-1
2020-08-31 06:00,21866.0,125.377,126.408,0.008223198832321765,1
2020-09-01 06:00,24258.0,126.476,126.216,-0.0020557259875391785,-1
2020-09-02 06:00,19989.0,126.252,125.876,-0.002978170642841227,-1
2020-09-03 06:00,22958.0,125.848,125.848,0.0,1
2020-09-04 06:00,23658.0,125.866,125.781,-0.0006753213735241745,-1
2020-09-07 06:00,10235.0,125.881,125.624,-0.0020416107275919716,-1
2020-09-08 06:00,22985.0,125.598,124.854,-0.005923661204796253,-1
2020-09-09 06:00,23507.0,124.846,125.325,0.003836726847476084,1
2020-09-10 06:00,26591.0,125.361,125.392,0.00024728583849835037,1
2020-09-11 06:00,16891.0,125.398,125.772,0.0029825037081931886,1
2020-09-14 06:00,13823.0,125.623,125.449,-0.0013850966781561226,-1
2020-09-15 06:00,14245.0,125.403,124.916,-0.0038834796615711663,-1
2020-09-16 06:00,21691.0,124.895,123.951,-0.007558349013171085,-1
2020-09-17 06:00,23086.0,123.96,124.105,0.0011697321716683626,1
2020-09-18 06:00,16878.0,124.091,123.821,-0.0021758225818149265,-1
2020-09-21 06:00,23999.0,123.824,123.184,-0.005168626437524233,-1
2020-09-22 06:00,19962.0,123.176,122.853,-0.0026222640774177398,-1
2020-09-23 06:00,19743.0,122.871,122.881,8.138616923444194e-05,1
2020-09-24 06:00,19342.0,122.875,123.033,0.001285859613428291,1
2020-09-25 06:00,16552.0,123.046,122.806,-0.0019504900606278066,-1
2020-09-28 06:00,15538.0,122.749,123.055,0.00249289199912025,1
2020-09-29 06:00,16235.0,123.074,124.063,0.008035815850626488,1
2020-09-30 06:00,23362.0,124.069,123.72,-0.0028129508579903422,-1
2020-10-01 06:00,20751.0,123.637,123.972,0.0027095448773424924,1
2020-10-02 06:00,26356.0,123.966,123.427,-0.004347966377877703,-1
2020-10-05 06:00,14910.0,123.392,124.65,0.01019515041493784,1
2020-10-06 06:00,18063.0,124.641,123.991,-0.005214977415136317,-1
2020-10-07 06:00,16122.0,123.983,124.689,0.005694329061242177,1
2020-10-08 06:00,12057.0,124.698,124.686,-9.623249771436787e-05,-1
2020-10-09 06:00,12967.0,124.675,124.948,0.002189693202326017,1
2020-10-12 06:00,10912.0,124.919,124.403,-0.004130676678487589,-1
2020-10-13 06:00,14522.0,124.425,123.938,-0.003914004420333492,-1
2020-10-14 06:00,12480.0,123.921,123.527,-0.0031794449689722115,-1
2020-10-15 06:00,14245.0,123.519,123.372,-0.0011901003084546149,-1
2020-10-16 06:00,14376.0,123.353,123.517,0.0013295177255518834,1
2020-10-19 06:00,10819.0,123.295,124.107,0.006585830731173183,1
