Datetime,Volume,Open,High,Low,Close
2019-01-03 23:00,2029,107.674,107.974,107.647,107.852
2019-01-04 00:00,4127,107.850,107.936,107.520,107.523
2019-01-04 01:00,2914,107.526,107.953,107.516,107.840
2019-01-04 02:00,2391,107.843,108.196,107.808,108.114
2019-01-04 03:00,1876,108.112,108.444,108.112,108.329
2019-01-04 04:00,1226,108.332,108.435,108.314,108.334
2019-01-04 05:00,825,108.336,108.377,108.213,108.255
2019-01-04 06:00,967,108.257,108.284,108.068,108.188
2019-01-04 07:00,2212,108.186,108.232,107.823,107.852
2019-01-04 08:00,2037,107.850,108.044,107.828,108.038
2019-01-04 09:00,1726,108.036,108.040,107.868,108.032
2019-01-04 10:00,1127,108.034,108.066,107.932,107.968
2019-01-04 11:00,691,107.970,108.020,107.946,107.989
2019-01-04 12:00,816,107.992,108.059,107.962,108.008
2019-01-04 13:00,4237,108.005,108.454,108.000,108.302
2019-01-04 14:00,3949,108.304,108.589,108.276,108.475
2019-01-04 15:00,5729,108.478,108.484,108.106,108.116
2019-01-04 16:00,2677,108.113,108.350,108.066,108.291
2019-01-04 17:00,1819,108.293,108.575,108.282,108.449
2019-01-04 18:00,1847,108.452,108.587,108.352,108.435
2019-01-04 19:00,1801,108.437,108.560,108.420,108.514
2019-01-04 20:00,1027,108.512,108.522,108.430,108.460
2019-01-04 21:00,432,108.458,108.548,108.432,108.516
2019-01-06 22:00,496,108.520,108.566,108.443,108.476
2019-01-06 23:00,1808,108.472,108.625,108.356,108.552
2019-01-07 00:00,1807,108.555,108.606,108.458,108.476
2019-01-07 01:00,1365,108.478,108.542,108.323,108.369
2019-01-07 02:00,893,108.372,108.393,108.236,108.236
2019-01-07 03:00,1080,108.240,108.268,108.069,108.138
2019-01-07 04:00,1622,108.136,108.304,108.023,108.304
2019-01-07 05:00,859,108.302,108.313,108.149,108.193
2019-01-07 06:00,630,108.196,108.262,108.161,108.212
2019-01-07 07:00,2085,108.210,108.275,108.093,108.188
2019-01-07 08:00,1190,108.190,108.266,108.068,108.198
2019-01-07 09:00,1003,108.196,108.230,108.120,108.198
2019-01-07 10:00,842,108.196,108.364,108.147,108.352
2019-01-07 11:00,624,108.350,108.405,108.322,108.358
2019-01-07 12:00,651,108.356,108.356,108.230,108.260
2019-01-07 13:00,986,108.258,108.406,108.213,108.356
2019-01-07 14:00,1671,108.358,108.375,108.219,108.316
2019-01-07 15:00,3118,108.312,108.544,108.218,108.437
2019-01-07 16:00,1301,108.435,108.638,108.424,108.624
2019-01-07 17:00,948,108.626,108.649,108.562,108.608
2019-01-07 18:00,1138,108.606,108.677,108.516,108.567
2019-01-07 19:00,1017,108.570,108.633,108.542,108.598
2019-01-07 20:00,786,108.596,108.749,108.594,108.707
2019-01-07 21:00,313,108.704,108.746,108.664,108.716
2019-01-07 22:00,204,108.716,108.716,108.650,108.660
2019-01-07 23:00,407,108.658,108.675,108.598,108.629
2019-01-08 00:00,1221,108.631,108.772,108.614,108.737
2019-01-08 01:00,1579,108.739,108.751,108.516,108.562
2019-01-08 02:00,1106,108.565,108.750,108.530,108.714
2019-01-08 03:00,1042,108.716,108.919,108.620,108.880
2019-01-08 04:00,832,108.878,108.998,108.878,108.989
2019-01-08 05:00,864,108.987,108.998,108.782,108.787
2019-01-08 06:00,727,108.785,108.892,108.740,108.886
2019-01-08 07:00,1863,108.884,109.089,108.826,108.982
2019-01-08 08:00,1362,108.980,109.018,108.881,108.912
2019-01-08 09:00,862,108.914,108.948,108.806,108.876
2019-01-08 10:00,966,108.874,108.903,108.676,108.720
2019-01-08 11:00,792,108.718,108.790,108.688,108.726
2019-01-08 12:00,922,108.728,108.770,108.602,108.769
2019-01-08 13:00,1510,108.767,108.881,108.704,108.874
2019-01-08 14:00,1734,108.876,108.959,108.816,108.862
2019-01-08 15:00,2196,108.864,108.896,108.596,108.620
2019-01-08 16:00,2390,108.622,108.670,108.444,108.584
2019-01-08 17:00,1194,108.582,108.646,108.499,108.590
2019-01-08 18:00,1130,108.588,108.676,108.564,108.645
2019-01-08 19:00,783,108.643,108.685,108.622,108.649
2019-01-08 20:00,717,108.651,108.798,108.626,108.764
2019-01-08 21:00,371,108.762,108.834,108.720,108.732
2019-01-08 22:00,391,108.754,108.866,108.713,108.798
2019-01-08 23:00,372,108.800,108.832,108.748,108.752
2019-01-09 00:00,1300,108.755,108.846,108.694,108.714
2019-01-09 01:00,1107,108.712,108.802,108.682,108.791
2019-01-09 02:00,1403,108.794,109.007,108.778,108.910
2019-01-09 03:00,766,108.912,108.944,108.832,108.898
2019-01-09 04:00,740,108.901,108.946,108.838,108.867
2019-01-09 05:00,544,108.864,108.924,108.820,108.856
2019-01-09 06:00,582,108.853,108.893,108.818,108.837
2019-01-09 07:00,1151,108.834,108.990,108.816,108.914
2019-01-09 08:00,1174,108.912,108.930,108.792,108.874
2019-01-09 09:00,721,108.876,108.966,108.872,108.908
2019-01-09 10:00,726,108.910,108.944,108.879,108.888
2019-01-09 11:00,678,108.886,108.927,108.842,108.915
2019-01-09 12:00,711,108.912,108.944,108.866,108.883
2019-01-09 13:00,1090,108.880,108.886,108.724,108.750
2019-01-09 14:00,3127,108.752,108.754,108.418,108.448
2019-01-09 15:00,4699,108.446,108.517,108.051,108.188
2019-01-09 16:00,2251,108.190,108.417,108.174,108.393
2019-01-09 17:00,927,108.391,108.400,108.270,108.320
2019-01-09 18:00,886,108.322,108.329,108.214,108.264
2019-01-09 19:00,4388,108.268,108.368,108.032,108.281
2019-01-09 20:00,2066,108.284,108.317,107.974,108.008
2019-01-09 21:00,448,108.006,108.160,108.004,108.160
2019-01-09 22:00,303,108.143,108.172,108.115,108.158
2019-01-09 23:00,523,108.160,108.233,108.152,108.187
2019-01-10 00:00,2222,108.184,108.258,107.987,108.016
2019-01-10 01:00,2941,108.014,108.026,107.844,107.972
2019-01-10 02:00,1331,107.970,108.004,107.869,107.975
2019-01-10 03:00,1086,107.972,107.995,107.862,107.875
2019-01-10 04:00,800,107.873,107.982,107.820,107.977
2019-01-10 05:00,613,107.980,107.984,107.878,107.911
2019-01-10 06:00,760,107.909,107.952,107.772,107.824
2019-01-10 07:00,1182,107.826,107.937,107.822,107.920
2019-01-10 08:00,1342,107.923,108.052,107.826,108.044
2019-01-10 09:00,1508,108.046,108.149,108.036,108.095
2019-01-10 10:00,879,108.093,108.228,108.093,108.133
2019-01-10 11:00,882,108.131,108.133,107.964,108.032
2019-01-10 12:00,799,108.034,108.124,108.034,108.082
2019-01-10 13:00,994,108.080,108.200,108.054,108.196
2019-01-10 14:00,1822,108.193,108.224,107.922,108.011
2019-01-10 15:00,2161,108.008,108.227,107.991,108.204
2019-01-10 16:00,1482,108.206,108.342,108.194,108.292
2019-01-10 17:00,1926,108.296,108.438,108.228,108.392
2019-01-10 18:00,2541,108.394,108.442,108.202,108.345
2019-01-10 19:00,1211,108.343,108.460,108.343,108.417
2019-01-10 20:00,646,108.419,108.495,108.406,108.480
2019-01-10 21:00,402,108.478,108.518,108.423,108.426
2019-01-10 22:00,313,108.434,108.444,108.378,108.436
2019-01-10 23:00,577,108.434,108.458,108.286,108.286
2019-01-11 00:00,1378,108.290,108.473,108.274,108.406
2019-01-11 01:00,1302,108.404,108.427,108.319,108.395
2019-01-11 02:00,824,108.398,108.402,108.251,108.311
2019-01-11 03:00,518,108.309,108.353,108.282,108.298
2019-01-11 04:00,535,108.300,108.334,108.231,108.320
2019-01-11 05:00,542,108.318,108.350,108.267,108.300
2019-01-11 06:00,541,108.302,108.412,108.270,108.376
2019-01-11 07:00,726,108.379,108.432,108.325,108.330
2019-01-11 08:00,882,108.332,108.338,108.234,108.292
2019-01-11 09:00,622,108.290,108.353,108.264,108.334
2019-01-11 10:00,756,108.332,108.352,108.250,108.281
2019-01-11 11:00,705,108.284,108.336,108.246,108.308
2019-01-11 12:00,525,108.306,108.359,108.254,108.330
2019-01-11 13:00,1654,108.328,108.362,108.147,108.204
2019-01-11 14:00,3519,108.202,108.599,108.188,108.444
2019-01-11 15:00,1635,108.442,108.502,108.324,108.404
2019-01-11 16:00,1234,108.401,108.444,108.306,108.351
2019-01-11 17:00,695,108.349,108.426,108.334,108.406
2019-01-11 18:00,439,108.404,108.495,108.379,108.473
2019-01-11 19:00,377,108.470,108.508,108.448,108.494
2019-01-11 20:00,352,108.496,108.549,108.492,108.548
2019-01-11 21:00,308,108.552,108.578,108.500,108.514
2019-01-13 22:00,118,108.555,108.569,108.506,108.510
2019-01-13 23:00,383,108.513,108.513,108.397,108.454
2019-01-14 00:00,253,108.456,108.483,108.424,108.441
2019-01-14 01:00,622,108.439,108.447,108.170,108.206
2019-01-14 02:00,396,108.208,108.260,108.171,108.228
2019-01-14 03:00,526,108.230,108.236,108.062,108.153
2019-01-14 04:00,178,108.155,108.155,108.105,108.117
2019-01-14 05:00,284,108.114,108.128,108.084,108.109
2019-01-14 06:00,409,108.107,108.144,108.044,108.132
2019-01-14 07:00,758,108.134,108.182,108.057,108.092
2019-01-14 08:00,645,108.096,108.221,108.090,108.198
2019-01-14 09:00,709,108.200,108.200,108.104,108.146
2019-01-14 10:00,672,108.144,108.162,108.074,108.156
2019-01-14 11:00,863,108.154,108.157,107.986,108.094
2019-01-14 12:00,773,108.096,108.160,108.042,108.101
2019-01-14 13:00,852,108.103,108.242,108.050,108.196
2019-01-14 14:00,1341,108.198,108.225,108.076,108.174
2019-01-14 15:00,1532,108.177,108.359,108.172,108.324
2019-01-14 16:00,1282,108.322,108.352,108.210,108.222
2019-01-14 17:00,722,108.224,108.246,108.160,108.186
2019-01-14 18:00,434,108.188,108.260,108.172,108.216
2019-01-14 19:00,508,108.213,108.243,108.162,108.202
2019-01-14 20:00,432,108.204,108.242,108.180,108.200
2019-01-14 21:00,216,108.202,108.204,108.152,108.160
2019-01-14 22:00,193,108.160,108.174,108.143,108.163
2019-01-14 23:00,399,108.166,108.258,108.140,108.238
2019-01-15 00:00,1340,108.240,108.391,108.198,108.332
2019-01-15 01:00,1260,108.334,108.470,108.325,108.412
2019-01-15 02:00,827,108.410,108.470,108.400,108.465
2019-01-15 03:00,656,108.463,108.558,108.463,108.553
2019-01-15 04:00,475,108.555,108.576,108.514,108.558
2019-01-15 05:00,963,108.561,108.754,108.548,108.716
2019-01-15 06:00,595,108.718,108.739,108.625,108.654
2019-01-15 07:00,701,108.651,108.703,108.599,108.652
2019-01-15 08:00,989,108.649,108.698,108.574,108.585
2019-01-15 09:00,940,108.582,108.632,108.517,108.564
2019-01-15 10:00,758,108.566,108.654,108.482,108.504
2019-01-15 11:00,822,108.502,108.547,108.345,108.382
2019-01-15 12:00,1386,108.379,108.508,108.334,108.508
2019-01-15 13:00,1799,108.506,108.584,108.332,108.361
2019-01-15 14:00,1741,108.358,108.527,108.351,108.483
2019-01-15 15:00,2352,108.481,108.591,108.404,108.513
2019-01-15 16:00,1787,108.516,108.714,108.500,108.714
2019-01-15 17:00,1123,108.716,108.768,108.601,108.622
2019-01-15 18:00,793,108.624,108.680,108.548,108.566
2019-01-15 19:00,2250,108.568,108.614,108.374,108.572
2019-01-15 20:00,1359,108.570,108.682,108.489,108.670
2019-01-15 21:00,436,108.667,108.736,108.654,108.700
2019-01-15 22:00,241,108.692,108.722,108.634,108.649
2019-01-15 23:00,343,108.646,108.702,108.637,108.656
2019-01-16 00:00,1462,108.658,108.670,108.448,108.454
2019-01-16 01:00,1151,108.457,108.476,108.373,108.429
2019-01-16 02:00,712,108.426,108.536,108.387,108.501
2019-01-16 03:00,448,108.499,108.544,108.474,108.507
2019-01-16 04:00,421,108.510,108.540,108.468,108.480
2019-01-16 05:00,447,108.478,108.516,108.471,108.478
2019-01-16 06:00,430,108.476,108.513,108.430,108.508
2019-01-16 07:00,587,108.510,108.632,108.486,108.620
2019-01-16 08:00,784,108.618,108.642,108.534,108.539
2019-01-16 09:00,533,108.536,108.636,108.532,108.630
2019-01-16 10:00,586,108.632,108.784,108.618,108.778
2019-01-16 11:00,681,108.780,108.884,108.759,108.848
2019-01-16 12:00,616,108.850,108.862,108.761,108.854
2019-01-16 13:00,552,108.852,108.856,108.758,108.809
2019-01-16 14:00,881,108.806,108.880,108.766,108.850
2019-01-16 15:00,1416,108.852,108.916,108.676,108.854
2019-01-16 16:00,1233,108.852,108.915,108.784,108.843
2019-01-16 17:00,884,108.840,108.998,108.798,108.968
2019-01-16 18:00,530,108.970,108.986,108.840,108.862
2019-01-16 19:00,965,108.864,108.972,108.840,108.918
2019-01-16 20:00,2072,108.920,109.197,108.904,109.032
2019-01-16 21:00,848,109.030,109.186,109.008,109.089
2019-01-16 22:00,228,109.096,109.124,109.037,109.121
2019-01-16 23:00,408,109.119,109.119,109.005,109.043
2019-01-17 00:00,1124,109.040,109.076,108.892,108.910
2019-01-17 01:00,1074,108.912,108.950,108.836,108.904
2019-01-17 02:00,762,108.902,109.016,108.861,109.014
2019-01-17 03:00,453,109.016,109.026,108.970,108.984
2019-01-17 04:00,549,108.987,109.064,108.982,109.011
2019-01-17 05:00,308,109.008,109.022,108.946,108.946
2019-01-17 06:00,366,108.944,108.946,108.824,108.826
2019-01-17 07:00,1247,108.828,108.925,108.738,108.782
2019-01-17 08:00,1195,108.780,108.828,108.704,108.818
2019-01-17 09:00,578,108.821,108.848,108.707,108.737
2019-01-17 10:00,613,108.739,108.818,108.739,108.818
2019-01-17 11:00,591,108.816,108.877,108.766,108.877
2019-01-17 12:00,663,108.875,108.890,108.724,108.742
2019-01-17 13:00,1249,108.740,108.900,108.686,108.848
2019-01-17 14:00,1522,108.851,108.978,108.793,108.948
2019-01-17 15:00,1583,108.946,109.042,108.917,109.010
2019-01-17 16:00,1159,109.014,109.102,108.956,109.011
2019-01-17 17:00,605,109.013,109.067,108.966,108.979
2019-01-17 18:00,727,108.982,109.067,108.932,109.014
2019-01-17 19:00,3523,109.011,109.403,108.952,109.239
2019-01-17 20:00,2585,109.242,109.294,109.124,109.236
2019-01-17 21:00,641,109.234,109.262,109.168,109.258
2019-01-17 22:00,203,109.242,109.285,109.200,109.200
2019-01-17 23:00,680,109.202,109.218,109.059,109.145
2019-01-18 00:00,1572,109.148,109.360,109.132,109.292
2019-01-18 01:00,1465,109.290,109.399,109.242,109.360
2019-01-18 02:00,926,109.362,109.374,109.270,109.342
2019-01-18 03:00,505,109.340,109.373,109.322,109.370
2019-01-18 04:00,534,109.368,109.438,109.331,109.378
2019-01-18 05:00,439,109.382,109.441,109.362,109.362
2019-01-18 06:00,561,109.364,109.399,109.307,109.392
2019-01-18 07:00,745,109.390,109.462,109.360,109.365
2019-01-18 08:00,766,109.363,109.496,109.348,109.484
2019-01-18 09:00,709,109.482,109.596,109.464,109.568
2019-01-18 10:00,776,109.566,109.566,109.380,109.394
2019-01-18 11:00,522,109.392,109.523,109.387,109.508
2019-01-18 12:00,814,109.511,109.538,109.342,109.377
2019-01-18 13:00,918,109.374,109.450,109.343,109.429
2019-01-18 14:00,1797,109.432,109.547,109.418,109.525
2019-01-18 15:00,3418,109.523,109.708,109.402,109.682
2019-01-18 16:00,1400,109.684,109.798,109.647,109.796
2019-01-18 17:00,729,109.798,109.860,109.750,109.842
2019-01-18 18:00,821,109.844,109.888,109.717,109.764
2019-01-18 19:00,773,109.761,109.787,109.654,109.776
2019-01-18 20:00,695,109.778,109.797,109.727,109.748
2019-01-18 21:00,364,109.746,109.776,109.700,109.774
2019-01-20 22:00,514,109.734,109.767,109.715,109.738
2019-01-20 23:00,447,109.742,109.761,109.659,109.682
2019-01-21 00:00,856,109.680,109.700,109.590,109.629
2019-01-21 01:00,1197,109.632,109.633,109.478,109.526
2019-01-21 02:00,781,109.524,109.722,109.520,109.704
2019-01-21 03:00,404,109.701,109.704,109.624,109.631
2019-01-21 04:00,411,109.633,109.643,109.564,109.590
2019-01-21 05:00,493,109.588,109.600,109.532,109.552
2019-01-21 06:00,328,109.555,109.576,109.538,109.557
2019-01-21 07:00,561,109.554,109.588,109.514,109.582
2019-01-21 08:00,489,109.579,109.667,109.576,109.630
2019-01-21 09:00,389,109.628,109.682,109.584,109.674
2019-01-21 10:00,299,109.672,109.676,109.594,109.609
2019-01-21 11:00,269,109.606,109.622,109.566,109.600
2019-01-21 12:00,259,109.598,109.658,109.597,109.646
2019-01-21 13:00,315,109.644,109.686,109.643,109.674
2019-01-21 14:00,312,109.672,109.692,109.630,109.658
2019-01-21 15:00,307,109.661,109.674,109.606,109.624
2019-01-21 16:00,412,109.628,109.656,109.594,109.615
2019-01-21 17:00,178,109.618,109.660,109.618,109.640
2019-01-21 18:00,244,109.637,109.667,109.624,109.648
2019-01-21 19:00,76,109.646,109.658,109.642,109.647
2019-01-21 20:00,144,109.645,109.688,109.640,109.685
2019-01-21 21:00,1263,109.683,109.683,109.662,109.670
2019-01-21 22:00,535,109.666,109.670,109.602,109.640
2019-01-21 23:00,321,109.638,109.685,109.621,109.674
2019-01-22 00:00,950,109.672,109.696,109.572,109.616
2019-01-22 01:00,647,109.614,109.641,109.554,109.631
2019-01-22 02:00,502,109.629,109.643,109.498,109.518
2019-01-22 03:00,534,109.516,109.547,109.426,109.449
2019-01-22 04:00,366,109.446,109.474,109.412,109.470
2019-01-22 05:00,496,109.468,109.474,109.387,109.432
2019-01-22 06:00,377,109.430,109.477,109.402,109.460
2019-01-22 07:00,698,109.462,109.468,109.355,109.428
2019-01-22 08:00,923,109.430,109.450,109.325,109.418
2019-01-22 09:00,553,109.416,109.478,109.416,109.468
2019-01-22 10:00,339,109.466,109.506,109.431,109.452
2019-01-22 11:00,327,109.454,109.457,109.382,109.448
2019-01-22 12:00,384,109.450,109.472,109.414,109.425
2019-01-22 13:00,566,109.427,109.476,109.374,109.446
2019-01-22 14:00,942,109.448,109.454,109.370,109.408
2019-01-22 15:00,1314,109.405,109.464,109.286,109.432
2019-01-22 16:00,765,109.430,109.468,109.344,109.346
2019-01-22 17:00,719,109.344,109.378,109.284,109.326
2019-01-22 18:00,1659,109.323,109.326,109.146,109.244
2019-01-22 19:00,709,109.246,109.299,109.213,109.295
2019-01-22 20:00,1202,109.292,109.412,109.249,109.412
2019-01-22 21:00,501,109.414,109.444,109.344,109.374
2019-01-22 22:00,290,109.370,109.389,109.327,109.339
2019-01-22 23:00,330,109.337,109.378,109.326,109.360
2019-01-23 00:00,744,109.358,109.480,109.358,109.428
2019-01-23 01:00,1274,109.431,109.692,109.429,109.660
2019-01-23 02:00,603,109.663,109.692,109.618,109.632
2019-01-23 03:00,989,109.634,109.798,109.626,109.703
2019-01-23 04:00,432,109.701,109.726,109.632,109.698
2019-01-23 05:00,438,109.700,109.706,109.593,109.626
2019-01-23 06:00,365,109.628,109.692,109.627,109.656
2019-01-23 07:00,737,109.658,109.722,109.613,109.628
2019-01-23 08:00,887,109.626,109.644,109.532,109.562
2019-01-23 09:00,697,109.564,109.683,109.564,109.666
2019-01-23 10:00,438,109.668,109.712,109.632,109.634
2019-01-23 11:00,435,109.632,109.682,109.590,109.654
2019-01-23 12:00,375,109.657,109.678,109.622,109.646
2019-01-23 13:00,885,109.644,109.870,109.642,109.845
2019-01-23 14:00,1357,109.843,110.000,109.821,109.880
2019-01-23 15:00,1584,109.882,109.893,109.604,109.642
2019-01-23 16:00,1711,109.639,109.662,109.396,109.446
2019-01-23 17:00,1274,109.444,109.504,109.395,109.462
2019-01-23 18:00,829,109.464,109.605,109.442,109.562
2019-01-23 19:00,683,109.564,109.626,109.542,109.590
2019-01-23 20:00,511,109.592,109.620,109.566,109.612
2019-01-23 21:00,253,109.614,109.620,109.584,109.614
2019-01-23 22:00,356,109.628,109.628,109.533,109.564
2019-01-23 23:00,279,109.567,109.589,109.496,109.501
2019-01-24 00:00,1108,109.504,109.642,109.462,109.462
2019-01-24 01:00,1011,109.464,109.584,109.452,109.487
2019-01-24 02:00,815,109.490,109.572,109.438,109.528
2019-01-24 03:00,426,109.530,109.540,109.488,109.534
2019-01-24 04:00,432,109.531,109.564,109.499,109.550
2019-01-24 05:00,420,109.552,109.624,109.552,109.616
2019-01-24 06:00,520,109.614,109.744,109.614,109.712
2019-01-24 07:00,407,109.710,109.729,109.662,109.710
2019-01-24 08:00,1019,109.712,109.716,109.598,109.666
2019-01-24 09:00,533,109.668,109.750,109.649,109.750
2019-01-24 10:00,307,109.748,109.799,109.720,109.780
2019-01-24 11:00,398,109.782,109.800,109.720,109.723
2019-01-24 12:00,538,109.726,109.782,109.708,109.756
2019-01-24 13:00,2322,109.752,109.774,109.542,109.562
2019-01-24 14:00,1938,109.560,109.612,109.422,109.468
2019-01-24 15:00,1599,109.466,109.630,109.422,109.578
2019-01-24 16:00,1562,109.576,109.738,109.514,109.728
2019-01-24 17:00,947,109.730,109.740,109.646,109.674
2019-01-24 18:00,909,109.676,109.706,109.583,109.656
2019-01-24 19:00,626,109.658,109.696,109.635,109.689
2019-01-24 20:00,568,109.686,109.690,109.547,109.606
2019-01-24 21:00,331,109.608,109.642,109.571,109.640
2019-01-24 22:00,499,109.640,109.640,109.560,109.568
2019-01-24 23:00,608,109.570,109.604,109.518,109.599
2019-01-25 00:00,982,109.601,109.719,109.587,109.693
2019-01-25 01:00,982,109.696,109.794,109.662,109.741
2019-01-25 02:00,485,109.738,109.786,109.702,109.704
2019-01-25 03:00,666,109.701,109.874,109.668,109.842
2019-01-25 04:00,423,109.838,109.844,109.749,109.749
2019-01-25 05:00,375,109.746,109.799,109.734,109.796
2019-01-25 06:00,620,109.794,109.871,109.764,109.821
2019-01-25 07:00,665,109.824,109.871,109.736,109.768
2019-01-25 08:00,979,109.766,109.910,109.710,109.881
2019-01-25 09:00,437,109.884,109.884,109.788,109.796
2019-01-25 10:00,442,109.798,109.845,109.768,109.794
2019-01-25 11:00,489,109.796,109.832,109.748,109.813
2019-01-25 12:00,513,109.810,109.880,109.782,109.878
2019-01-25 13:00,911,109.880,109.951,109.866,109.900
2019-01-25 14:00,1359,109.902,109.904,109.558,109.625
2019-01-25 15:00,1755,109.623,109.684,109.532,109.682
2019-01-25 16:00,1152,109.680,109.701,109.546,109.598
2019-01-25 17:00,1773,109.600,109.911,109.573,109.772
2019-01-25 18:00,1192,109.774,109.816,109.712,109.739
2019-01-25 19:00,1208,109.737,109.754,109.565,109.634
2019-01-25 20:00,812,109.632,109.666,109.488,109.518
2019-01-25 21:00,556,109.520,109.559,109.458,109.550
2019-01-27 22:00,166,109.549,109.577,109.526,109.538
2019-01-27 23:00,467,109.540,109.562,109.398,109.414
2019-01-28 00:00,1107,109.416,109.430,109.268,109.318
2019-01-28 01:00,913,109.316,109.424,109.278,109.421
2019-01-28 02:00,616,109.423,109.448,109.319,109.323
2019-01-28 03:00,456,109.321,109.390,109.310,109.366
2019-01-28 04:00,432,109.363,109.420,109.334,109.398
2019-01-28 05:00,533,109.396,109.416,109.286,109.310
2019-01-28 06:00,632,109.308,109.356,109.276,109.318
2019-01-28 07:00,681,109.314,109.420,109.300,109.404
2019-01-28 08:00,883,109.401,109.470,109.357,109.372
2019-01-28 09:00,483,109.370,109.404,109.318,109.392
2019-01-28 10:00,471,109.395,109.485,109.384,109.452
2019-01-28 11:00,463,109.454,109.504,109.418,109.492
2019-01-28 12:00,451,109.495,109.524,109.456,109.488
2019-01-28 13:00,676,109.490,109.490,109.372,109.418
2019-01-28 14:00,1465,109.420,109.420,109.209,109.254
2019-01-28 15:00,1197,109.252,109.326,109.226,109.276
2019-01-28 16:00,1199,109.273,109.318,109.162,109.202
2019-01-28 17:00,760,109.200,109.280,109.194,109.263
2019-01-28 18:00,513,109.266,109.315,109.226,109.290
2019-01-28 19:00,566,109.293,109.393,109.267,109.358
2019-01-28 20:00,570,109.354,109.398,109.336,109.378
2019-01-28 21:00,240,109.376,109.390,109.300,109.346
2019-01-28 22:00,469,109.354,109.362,109.266,109.304
2019-01-28 23:00,317,109.306,109.328,109.246,109.260
2019-01-29 00:00,968,109.258,109.308,109.138,109.150
2019-01-29 01:00,915,109.148,109.245,109.131,109.188
2019-01-29 02:00,573,109.186,109.226,109.174,109.200
2019-01-29 03:00,372,109.198,109.254,109.186,109.230
2019-01-29 04:00,404,109.232,109.298,109.216,109.273
2019-01-29 05:00,420,109.276,109.339,109.256,109.320
2019-01-29 06:00,425,109.322,109.341,109.255,109.282
2019-01-29 07:00,561,109.284,109.294,109.210,109.236
2019-01-29 08:00,631,109.238,109.328,109.208,109.324
2019-01-29 09:00,491,109.327,109.456,109.326,109.447
2019-01-29 10:00,417,109.444,109.454,109.380,109.424
2019-01-29 11:00,289,109.420,109.462,109.414,109.456
2019-01-29 12:00,400,109.454,109.476,109.439,109.466
2019-01-29 13:00,531,109.468,109.543,109.452,109.487
2019-01-29 14:00,868,109.484,109.501,109.378,109.444
2019-01-29 15:00,1449,109.442,109.446,109.289,109.334
2019-01-29 16:00,1028,109.332,109.378,109.280,109.368
