Datetime,Volume,Open,High,Low,Close
2020-02-04 01:00,5631,108.592,108.716,108.550,108.701
2020-02-04 02:00,2754,108.700,108.700,108.614,108.666
2020-02-04 03:00,2933,108.664,108.782,108.624,108.695
2020-02-04 04:00,1985,108.696,108.782,108.695,108.737
2020-02-04 05:00,2535,108.738,108.855,108.722,108.815
2020-02-04 06:00,2388,108.816,108.935,108.791,108.914
2020-02-04 07:00,3049,108.913,108.950,108.829,108.940
2020-02-04 08:00,5138,108.941,109.086,108.918,109.034
2020-02-04 09:00,3162,109.036,109.131,109.008,109.086
2020-02-04 10:00,2044,109.088,109.094,108.980,108.986
2020-02-04 11:00,1801,108.984,109.064,108.976,109.032
